Date ,Charge ,Street ,Zipcode ,SubDivsion
4/23/2006,REFUSE BLOOD/BREATH TEST ,GEO WASH MEM HWY ,23692,
4/23/2006,DRIVING AFTER FORFEITURE OF LICENSE ,GEO WASH MEM HWY ,23692,
4/23/2006,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GEO WASH MEM HWY ,23692,
4/23/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23692,
4/16/2006,RECKLESS - GENERAL ,GEO WASH MEM HWY ,23692,
4/16/2006,DRIVING AFTER FORFEITURE OF LICENSE ,GEO WASH MEM HWY ,23692,
4/16/2006,ELUDING POLICE -ENDANGER PERSONS OR POLICE CAR ,GEO WASH MEM HWY ,23692,
4/14/2006,"FORGING, UTTERING ",GEO WASH MEM HWY ,23692,
4/14/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
11/6/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23692,
11/5/2006,VIOLATE PROTECTIVE ORDERS ,GEO WASH MEM HWY ,23692,
2/17/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23692,
2/18/2006,ISSUING BAD CHECKS >=$200 ,GEO WASH MEM HWY ,23692,
2/18/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
8/11/2006,FRAUD-CREDIT CARD/AUTOMATIC TELLER ,GEO WASH MEM HWY ,23692,
9/9/2006,"FORGING, UTTERING ",GEO WASH MEM HWY ,23692,
9/9/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23692,
3/17/2006,"DAMAGE PROPERTY, PRIVATE ",GLEN LAUREL WAY ,23692,GLEN LAUREL
3/17/2006,"DAMAGE PROPERTY, PRIVATE ",GLEN LAUREL WAY ,23692,GLEN LAUREL
3/17/2006,"DAMAGE PROPERTY, PRIVATE ",GLEN LAUREL WAY ,23692,GLEN LAUREL
3/17/2006,"DAMAGE PROPERTY, PRIVATE ",GLEN LAUREL WAY ,23692,GLEN LAUREL
3/17/2006,"DAMAGE PROPERTY, PRIVATE ",GLEN LAUREL WAY ,23692,GLEN LAUREL
3/17/2006,"DAMAGE PROPERTY, PRIVATE ",GLEN LAUREL WAY ,23692,GLEN LAUREL
5/5/2006,"DAMAGE PROPERTY, PRIVATE ",GLEN LAUREL WAY ,23692,GLEN LAUREL
9/5/2006,"DAMAGE PROPERTY, PRIVATE ",GLEN LAUREL WAY ,23692,GLEN LAUREL
9/5/2006,"DAMAGE PROPERTY, PRIVATE ",GLEN LAUREL WAY ,23692,GLEN LAUREL
5/10/2006,PETIT LARCENY ,GOODWIN NECK ROAD ,23692,
11/23/2006,"DAMAGE PROPERTY, PUBLIC ",GOODWIN NECK ROAD ,23692,
5/23/2006,CITIZEN REQUESTED ASSISTANCE ,GOODWIN NECK ROAD ,23692,
5/17/2006,THREATS OF DEATH OR BODILY INJURY BY LETTER ,GOODWIN NECK ROAD ,23692,
12/31/2006,CITIZEN REQUESTED ASSISTANCE ,GOODWIN NECK ROAD ,23692,
11/29/2006,ABUSE AND NEGLECT OF CHILDREN ,GOODWIN NECK ROAD ,23692,
11/1/2006,"LARCENY,FROM MOTOR VEHICLE ",GOODWIN NECK ROAD ,23692,
10/14/2006,CURSING/OBSCENE LANGUAGE ,GOODWIN NECK ROAD ,23692,
9/9/2006,"BURGLARY, BUSINESS ",GOODWIN NECK ROAD ,23692,
8/24/2006,CITIZEN REQUESTED ASSISTANCE ,GOODWIN NECK ROAD ,23692,
7/26/2006,CITIZEN REQUESTED ASSISTANCE ,GOODWIN NECK ROAD ,23692,
7/5/2006,LOST PROPERTY ,GOODWIN NECK ROAD ,23692,
7/10/2006,GRAND LARCENY ,GOODWIN NECK ROAD ,23692,
7/7/2006,CITIZEN REQUESTED ASSISTANCE ,GOODWIN NECK ROAD ,23692,
5/30/2006,DRUNK IN PUBLIC ,GOODWIN NECK ROAD ,23692,
5/13/2006,CITIZEN REQUESTED ASSISTANCE ,GOODWIN NECK ROAD ,23692,
5/11/2006,"ASSAULT, SIMPLE ",GOODWIN NECK ROAD ,23692,
3/21/2006,COMPUTER INVASION OF PRIVACY ,GOODWIN NECK ROAD ,23692,
3/31/2006,CITIZEN REQUESTED ASSISTANCE ,GOODWIN NECK ROAD ,23692,
3/29/2006,CITIZEN REQUESTED ASSISTANCE ,GOODWIN NECK ROAD ,23692,
2/19/2006,"DAMAGE PROPERTY, PRIVATE ",GOODWIN NECK ROAD ,23692,
2/10/2006,"DAMAGE PROPERTY, BUSINESS ",GOODWIN NECK ROAD ,23692,
1/31/2006,CITIZEN REQUESTED ASSISTANCE ,GOODWIN NECK ROAD ,23692,
1/20/2006,CITIZEN REQUESTED ASSISTANCE ,GOODWIN NECK ROAD ,23692,
1/3/2006,CITIZEN REQUESTED ASSISTANCE ,GOODWIN NECK ROAD ,23692,
4/29/2006,RECKLESS - GENERAL ,GOODWIN NECK ROAD ,23692,
4/29/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GOODWIN NECK ROAD ,23692,
6/28/2006,POSSESSION OF MARIJUANA ,GOODWIN NECK ROAD ,23692,
10/11/2006,"SALE, DISTRIBUTE MARIJUANA ",GOODWIN NECK ROAD ,23692,
3/25/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GOODWIN NECK ROAD ,23692,
2/19/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GOODWIN NECK ROAD ,23692,
2/21/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GOODWIN NECK ROAD ,23692,
10/30/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GOODWIN NECK ROAD ,23692,
8/22/2006,CITIZEN REQUESTED ASSISTANCE ,GOODWIN NECK ROAD ,23692,
10/14/2006,"DAMAGE PROPERTY, PRIVATE ",GRAFTON DISTRICT ROAD ,23692,EDGEHILL
3/31/2006,RUNAWAY JUVENILE ,GRAFTON DISTRICT ROAD ,23692,EDGEHILL
12/15/2006,POSSESSION OF MARIJUANA ,GRAFTON DRIVE ,23692,
12/3/2006,TRESPASSING ,GRAFTON DRIVE ,23692,
12/3/2006,PETIT LARCENY ,GRAFTON DRIVE ,23692,
12/2/2006,TRESPASSING ,GRAFTON DRIVE ,23692,
12/11/2006,"ASSAULT, SIMPLE ",GRAFTON DRIVE ,23692,
11/16/2006,GRAND LARCENY ,GRAFTON DRIVE ,23692,
11/21/2006,"DAMAGE PROPERTY, PRIVATE ",GRAFTON DRIVE ,23692,
11/20/2006,CITIZEN REQUESTED ASSISTANCE ,GRAFTON DRIVE ,23692,
11/13/2006,POSSESSION OF MARIJUANA ,GRAFTON DRIVE ,23692,
10/30/2006,"ASSAULT, SIMPLE ",GRAFTON DRIVE ,23692,
10/30/2006,"ASSAULT, SIMPLE ",GRAFTON DRIVE ,23692,
10/18/2006,LOST PROPERTY ,GRAFTON DRIVE ,23692,
10/18/2006,CITIZEN REQUESTED ASSISTANCE ,GRAFTON DRIVE ,23692,
9/21/2006,ROBBERY ,GRAFTON DRIVE ,23692,
9/21/2006,ABDUCTION & KIDNAPPING ,GRAFTON DRIVE ,23692,
9/18/2006,POSSESSION OF MARIJUANA ,GRAFTON DRIVE ,23692,
10/2/2006,PETIT LARCENY ,GRAFTON DRIVE ,23692,
5/30/2006,"ASSAULT, SIMPLE ",GRAFTON DRIVE ,23692,
5/30/2006,DISORDERLY CONDUCT ,GRAFTON DRIVE ,23692,
5/30/2006,"ASSAULT, SIMPLE ",GRAFTON DRIVE ,23692,
5/27/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GRAFTON DRIVE ,23692,
5/16/2006,"ASSAULT, SIMPLE ",GRAFTON DRIVE ,23692,
4/28/2006,CITIZEN REQUESTED ASSISTANCE ,GRAFTON DRIVE ,23692,
3/29/2006,THREATEN BODILY HARM ,GRAFTON DRIVE ,23692,
2/14/2006,PORNOGRAPHY/OBSCENE MATERIAL ,GRAFTON DRIVE ,23692,
2/3/2006,CITIZEN REQUESTED ASSISTANCE ,GRAFTON DRIVE ,23692,
10/27/2005,BAD CHECKS ,GRAFTON DRIVE ,23692,
1/11/2006,CARRYING CONCEALED WEAPON -1ST OFFENSE ,GRAFTON DRIVE ,23692,
1/2/2006,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GRAFTON DRIVE ,23692,
1/24/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GRAFTON DRIVE ,23692,
12/8/2006,CITIZEN REQUESTED ASSISTANCE ,GRAFTON STATION LANE ,23692,GRAFTON STATION
4/28/2006,BAD CHECKS ,GRAFTON STATION LANE ,23692,GRAFTON STATION
4/28/2006,BAD CHECKS ,GRAFTON STATION LANE ,23692,GRAFTON STATION
3/17/2006,LOST PROPERTY ,GRAFTON STATION LANE ,23692,GRAFTON STATION
1/12/2006,DRUNK IN PUBLIC ,GRAFTON STATION LANE ,23692,GRAFTON STATION
1/22/2006,"ASSAULT, SIMPLE ",GRAFTON STATION LANE ,23692,GRAFTON STATION
2/1/2006,STALKING ,GREENE DRIVE ,23692,GREENE INDUSTRIAL PARK
8/16/2006,LOST PROPERTY ,GREENE DRIVE ,23692,GREENE INDUSTRIAL PARK
9/2/2006,"LARCENY,FROM MOTOR VEHICLE ",GREENE DRIVE ,23692,GREENE INDUSTRIAL PARK
4/24/2006,MOTOR VEHICLE THEFT ,GREENE DRIVE ,23692,GREENE INDUSTRIAL PARK
2/6/2006,"DAMAGE PROPERTY, PRIVATE ",GREENE DRIVE ,23692,GREENE INDUSTRIAL PARK
1/21/2006,"DAMAGE PROPERTY, PRIVATE ",HAILSHAM PLACE ,23692,BRANDYWINE
10/10/2006,CITIZEN REQUESTED ASSISTANCE ,HARBOUR DRIVE ,23692,MARLBANK FARMS
3/12/2006,"LARCENY,FROM MOTOR VEHICLE ",HARRIS GROVE LANE ,23692,EDGEHILL
5/1/2006,"LARCENY,FROM MOTOR VEHICLE ",HARRIS GROVE LANE ,23692,EDGEHILL
12/14/2006,CITIZEN REQUESTED ASSISTANCE ,HARROD LANE ,23692,
5/30/2006,CITIZEN REQUESTED ASSISTANCE ,HARROD LANE ,23692,
4/25/2006,CITIZEN REQUESTED ASSISTANCE ,HARROD LANE ,23692,
4/22/2006,CITIZEN REQUESTED ASSISTANCE ,HARROD LANE ,23692,
3/15/2006,"ASSAULT, SIMPLE, DOMESTIC ",HARROD LANE ,23692,
1/31/2006,CITIZEN REQUESTED ASSISTANCE ,HARROD LANE ,23692,
1/31/2006,CITIZEN REQUESTED ASSISTANCE ,HARROD LANE ,23692,
3/6/2006,PETIT LARCENY ,HARROD LANE ,23692,WHITE OAK
8/25/2006,REFUSE BLOOD/BREATH TEST ,HARROD LANE ,23692,
8/25/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,HARROD LANE ,23692,
12/16/2006,CITIZEN REQUESTED ASSISTANCE ,HAVERSTRAW COURT ,23692,YORK CROSSING
11/15/2006,CITIZEN REQUESTED ASSISTANCE ,HAVERSTRAW COURT ,23692,YORK CROSSING
9/30/2006,CITIZEN REQUESTED ASSISTANCE ,HAVERSTRAW COURT ,23692,YORK CROSSING
8/13/2006,CITIZEN REQUESTED ASSISTANCE ,HAVERSTRAW COURT ,23692,YORK CROSSING
6/3/2006,"ASSAULT, SIMPLE, DOMESTIC ",HAVERSTRAW COURT ,23692,YORK CROSSING
4/30/2006,"ASSAULT, SIMPLE, DOMESTIC ",HAVERSTRAW COURT ,23692,YORK CROSSING
8/1/2006,CITIZEN REQUESTED ASSISTANCE ,HAWTHORNE POINT ,23692,WOOD TOWNE QUARTERS
4/28/2006,CITIZEN REQUESTED ASSISTANCE ,HEARTHSTONE ,23692,GRAFTON WOODS
2/18/2006,CITIZEN REQUESTED ASSISTANCE ,HEARTHSTONE ,23692,GRAFTON WOODS
1/16/2006,CITIZEN REQUESTED ASSISTANCE ,HEARTHSTONE ,23692,GRAFTON WOODS
12/6/2006,CITIZEN REQUESTED ASSISTANCE ,HODGES COVE ROAD ,23692,WOODHAVEN
12/31/1999,SEXUAL BATTERY ,HODGES COVE ROAD ,23692,WOODHAVEN
4/13/2006,CITIZEN REQUESTED ASSISTANCE ,HOLLY POINT ROAD ,23692,
10/14/2006,"DAMAGE PROPERTY, PRIVATE ",HOLLYWOOD BLVD ,23692,BREEZY POINT
10/14/2006,GRAND LARCENY ,HOLLYWOOD BLVD ,23692,BREEZY POINT
10/8/2006,"DAMAGE PROPERTY, PRIVATE ",HOLLYWOOD BLVD ,23692,BREEZY POINT
2/24/2006,PETIT LARCENY ,HOLLYWOOD BLVD ,23692,HOLLYWOOD ESTATES
12/1/2006,STALKING ,HOLMES BLVD ,23692,WILLOW LAKES
12/19/2006,ANNOYING PHONE CALLS ,HOLMES BLVD ,23692,WILLOW LAKES
9/23/2006,CREDIT CARD FRAUD ,HOLMES BLVD ,23692,WILLOW LAKES
8/21/2006,"DAMAGE PROPERTY, PRIVATE ",HOLMES BLVD ,23692,WILLOW LAKES
8/21/2006,"DAMAGE PROPERTY, PRIVATE ",HOLMES BLVD ,23692,WILLOW LAKES
5/1/2006,CREDIT CARD FRAUD ,HOLMES BLVD ,23692,WILLOW LAKES
3/8/2006,CITIZEN REQUESTED ASSISTANCE ,HOLMES BLVD ,23692,WILLOW LAKES
3/8/2006,FUGITIVE FROM JUSTICE ,HOLMES BLVD ,23692,WILLOW LAKES
3/8/2006,RUNAWAY JUVENILE ,HOLMES BLVD ,23692,WILLOW LAKES
12/15/2006,"DAMAGE PROPERTY, PRIVATE ",HOLMES BLVD ,23692,WILLOW LAKES
11/3/2006,BAD CHECKS ,HORNSBYVILLE ROAD ,23692,
9/17/2006,"DAMAGE PROPERTY, PRIVATE ",HORNSBYVILLE ROAD ,23692,GOFFIGAN GARDENS
9/17/2006,"BURGLARY, RESIDENTIAL ",HORNSBYVILLE ROAD ,23692,GOFFIGAN GARDENS
12/22/2006,"DAMAGE PROPERTY, PRIVATE ",HORNSBYVILLE ROAD ,23692,
12/16/2006,"DAMAGE PROPERTY, PRIVATE ",HORNSBYVILLE ROAD ,23692,
12/15/2006,"DAMAGE PROPERTY, PRIVATE ",HORNSBYVILLE ROAD ,23692,
12/9/2006,GRAND LARCENY ,HORNSBYVILLE ROAD ,23692,
12/9/2006,"DAMAGE PROPERTY, PRIVATE ",HORNSBYVILLE ROAD ,23692,
11/6/2006,LOST PROPERTY ,HORNSBYVILLE ROAD ,23692,
9/13/2006,AGGRAVATED SEXUAL BATTERY ,HORNSBYVILLE ROAD ,23692,
8/9/2006,RECKLESS - GENERAL ,HORNSBYVILLE ROAD ,23692,
5/22/2006,"DAMAGE PROPERTY, PRIVATE ",HORNSBYVILLE ROAD ,23692,
5/11/2006,OBSCENE/THREATENING PHONE CALL ,HORNSBYVILLE ROAD ,23692,
4/5/2006,POSSESS FIREARM ON SCHOOL PROPERTY ,HORNSBYVILLE ROAD ,23692,
2/14/2006,ANNOYING PHONE CALLS ,HORNSBYVILLE ROAD ,23692,
2/3/2006,RUNAWAY JUVENILE ,HORNSBYVILLE ROAD ,23692,
3/15/2006,"DAMAGE PROPERTY, PRIVATE ",HORNSBYVILLE ROAD ,23692,HARRIS GROVE
7/1/2006,DEAD ON ARRIVAL ,HORNSBYVILLE ROAD ,23692,GOFFIGAN GARDENS
1/20/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,HORNSBYVILLE ROAD ,23692,
9/17/2006,TRESPASSING ,HUDGINS FARM ROAD ,23692,GRAFTON BRANCH
12/31/2005,SEXUAL BATTERY ,HUDGINS FARM ROAD ,23692,GRAFTON BRANCH
3/3/2006,CITIZEN REQUESTED ASSISTANCE ,IBIS PLACE ,23692,THE LAKES AT DARE
4/15/2006,"ASSAULT, SIMPLE, DOMESTIC ",ILEX DRIVE ,23692,ILEX ACRES
4/7/2006,"ASSAULT, SIMPLE, DOMESTIC ",ILEX DRIVE ,23692,ILEX ACRES
10/10/2006,CITIZEN REQUESTED ASSISTANCE ,ILEX DRIVE ,23692,ILEX ACRES
5/12/2006,"ASSAULT, SIMPLE ",ILEX DRIVE ,23692,ILEX ACRES
5/17/2006,DISORDERLY CONDUCT ,ILEX DRIVE ,23692,ILEX ACRES
5/17/2006,"DAMAGE PROPERTY, PRIVATE ",ILEX DRIVE ,23692,ILEX ACRES
5/12/2006,DISORDERLY CONDUCT ,ILEX DRIVE ,23692,ILEX ACRES
5/12/2006,"ASSAULT, SIMPLE ",ILEX DRIVE ,23692,ILEX ACRES
1/19/2006,DEAD ON ARRIVAL ,ILEX DRIVE ,23692,ILEX ACRES
4/13/2006,CITIZEN REQUESTED ASSISTANCE ,JACOBS RUN ,23692,JACOBS SPRINGS
4/1/2006,OBSCENE/THREATENING PHONE CALL ,JACOBS RUN ,23692,JACOBS SPRINGS
4/1/2006,CITIZEN REQUESTED ASSISTANCE ,JANIS DRIVE ,23692,WATERVIEW TERRACE
8/22/2006,CITIZEN REQUESTED ASSISTANCE ,JENNINGS DRIVE ,23692,SHIP POINT
3/4/2006,SHOOT OR THROW MISSILES AT OCCUPIED VEHICLES ,JETHRO LANE ,23692,
9/17/2006,GRAND LARCENY ,JOEL LANE ,23692,CASTELLOW HEIGHTS
10/12/2006,"ASSAULT, SIMPLE ",JONADAB ROAD ,23692,BREEZY POINT
8/8/2006,CITIZEN REQUESTED ASSISTANCE ,JONADAB ROAD ,23692,BREEZY POINT
7/14/2006,"DAMAGE PROPERTY, PRIVATE ",JONADAB ROAD ,23692,BREEZY POINT
7/14/2006,"BURGLARY, RESIDENTIAL ",JONADAB ROAD ,23692,BREEZY POINT
3/19/2006,ARSON ,JONADAB ROAD ,23692,BREEZY POINT
1/15/2006,ANNOYING PHONE CALLS ,JONADAB ROAD ,23692,BREEZY POINT
11/27/2006,"ASSAULT, SIMPLE, DOMESTIC ",JUSTICE LANE ,23692,GRAFTON STATION
11/11/2006,CITIZEN REQUESTED ASSISTANCE ,JUSTICE LANE ,23692,GRAFTON STATION
6/12/2006,"DAMAGE PROPERTY, PRIVATE ",JUSTICE LANE ,23692,GRAFTON STATION
4/3/2006,CITIZEN REQUESTED ASSISTANCE ,JUSTICE LANE ,23692,GRAFTON STATION
1/3/2006,OBSCENE/THREATENING PHONE CALL ,JUSTICE LANE ,23692,GRAFTON STATION
10/14/2006,"FRAUD, ALL OTHERS ",KARLEY PLACE ,23692,WILLOW LAKES
3/13/2006,"LARCENY,FROM MOTOR VEHICLE ",KARLEY PLACE ,23692,WILLOW LAKES
7/5/2006,GRAND LARCENY ,KINGS BRIDGE LANE ,23692,YORK CROSSING
6/15/2006,"LARCENY,FROM MOTOR VEHICLE ",KINGS BRIDGE LANE ,23692,YORK CROSSING
9/10/2006,"DAMAGE PROPERTY, PRIVATE ",KINGS GRANT DRIVE ,23692,HOWARDS LANDING
9/10/2006,"BURGLARY, RESIDENTIAL ",KINGS GRANT DRIVE ,23692,HOWARDS LANDING
4/24/2006,CITIZEN REQUESTED ASSISTANCE ,KINGS GRANT DRIVE ,23692,HOWARDS LANDING
7/16/2006,"DAMAGE PROPERTY, PRIVATE ",KITTY DRIVE ,23692,COVE HOMES
7/16/2006,"ASSAULT, SIMPLE, DOMESTIC ",KITTY DRIVE ,23692,COVE HOMES
11/2/2006,GRAND LARCENY ,KRISTIN COURT ,23692,WILLOW LAKES
12/16/2006,CITIZEN REQUESTED ASSISTANCE ,LAKESIDE DRIVE ,23692,
12/16/2006,"DAMAGE PROPERTY, PRIVATE ",LAKESIDE DRIVE ,23692,
11/27/2006,CITIZEN REQUESTED ASSISTANCE ,LAKESIDE DRIVE ,23692,
11/20/2006,CITIZEN REQUESTED ASSISTANCE ,LAKESIDE DRIVE ,23692,
10/7/2006,"DAMAGE PROPERTY, PRIVATE ",LAKESIDE DRIVE ,23692,
10/8/2006,"DAMAGE PROPERTY, PRIVATE ",LAKESIDE DRIVE ,23692,
10/2/2006,"DAMAGE PROPERTY, PRIVATE ",LAKESIDE DRIVE ,23692,
8/16/2006,LOST PROPERTY ,LAKESIDE DRIVE ,23692,
9/22/2006,"DAMAGE PROPERTY, PRIVATE ",LAKESIDE DRIVE ,23692,
8/15/2006,"DAMAGE PROPERTY, PRIVATE ",LAKESIDE DRIVE ,23692,
9/6/2006,SHOOT OR THROW MISSILES AT OCCUPIED VEHICLES ,LAKESIDE DRIVE ,23692,
8/22/2006,CITIZEN REQUESTED ASSISTANCE ,LAKESIDE DRIVE ,23692,
8/20/2006,"DAMAGE PROPERTY, PRIVATE ",LAKESIDE DRIVE ,23692,
8/21/2006,"DAMAGE PROPERTY, PUBLIC ",LAKESIDE DRIVE ,23692,
7/25/2006,"DAMAGE PROPERTY, PRIVATE ",LAKESIDE DRIVE ,23692,
7/24/2006,"DAMAGE PROPERTY, PRIVATE ",LAKESIDE DRIVE ,23692,
12/17/2006,CITIZEN REQUESTED ASSISTANCE ,LAKESIDE DRIVE ,23692,CRESTWOODS
1/19/2006,POSSESSION OF MARIJUANA ,LAKESIDE DRIVE ,23692,
11/29/2006,CITIZEN REQUESTED ASSISTANCE ,LAKESIDE DRIVE ,23692,
9/4/2006,CITIZEN REQUESTED ASSISTANCE ,LAKESIDE DRIVE ,23692,
3/27/2006,TRESPASSING ,LAKEVIEW DRIVE ,23692,PINEY POINT ESTATES
2/13/2006,"BURGLARY, RESIDENTIAL ",LAKEVIEW DRIVE ,23692,PINEY POINT ESTATES
9/30/2006,CITIZEN REQUESTED ASSISTANCE ,LAKEWOOD CIR ,23692,LAKESIDE FORREST
7/2/2006,CITIZEN REQUESTED ASSISTANCE ,LAND GRANT ROAD ,23692,WOOD LANDING
3/30/2006,THROWING OBJECT AT MOVING VEHICLE ,LARCHWOOD ,23692,EDGEHILL
11/11/2006,"LARCENY,FROM MOTOR VEHICLE ",LARKIN RUN ,23692,LARKIN WOODS
2/2/2006,POSSESSION OF MARIJUANA ,LARKIN RUN ,23692,LARKIN WOODS
7/14/2006,"BURGLARY, RESIDENTIAL ",LAUREL PATH ROAD ,23692,EDGEHILL
7/31/2006,CITIZEN REQUESTED ASSISTANCE ,LAUREL PATH ROAD ,23692,EDGEHILL
9/6/2006,"DAMAGE PROPERTY, PRIVATE ",LEVELFIELD PARK ,23692,GLEN LAUREL
4/12/2006,OBSTRUCTING JUSTICE ,LEVELFIELD PARK ,23692,GLEN LAUREL
4/6/2006,CITIZEN REQUESTED ASSISTANCE ,LEVELFIELD PARK ,23692,GLEN LAUREL
1/6/2006,CITIZEN REQUESTED ASSISTANCE ,LEVELFIELD PARK ,23692,GLEN LAUREL
12/22/2006,CITIZEN REQUESTED ASSISTANCE ,LINDSAY LANDING LANE ,23692,BREEZY POINT
9/16/2006,THREATEN BODILY HARM ,LINDSAY LANDING ROAD ,23692,BREEZY POINT
1/24/2006,CITIZEN REQUESTED ASSISTANCE ,LINK ROAD ,23692,
10/3/2006,ATTEMPTED SUICIDE ,LOBLOLLY DRIVE ,23692,MARLBANK FARMS
9/13/2006,OVERDOSE ,LOBLOLLY DRIVE ,23692,MARLBANK FARMS
9/7/2006,"ASSAULT, SIMPLE, DOMESTIC ",LOBLOLLY DRIVE ,23692,MARLBANK FARMS
7/20/2006,CITIZEN REQUESTED ASSISTANCE ,LOBLOLLY DRIVE ,23692,MARLBANK FARMS
7/27/2006,CITIZEN REQUESTED ASSISTANCE ,LOBLOLLY DRIVE ,23692,MARLBANK FARMS
7/10/2006,TAMPERING WITH AUTO ,LOBLOLLY DRIVE ,23692,MARLBANK FARMS
4/15/2006,CITIZEN REQUESTED ASSISTANCE ,LOBLOLLY DRIVE ,23692,MARLBANK FARMS
2/12/2006,PETIT LARCENY ,LOBLOLLY DRIVE ,23692,MARLBANK FARMS
1/13/2006,CITIZEN REQUESTED ASSISTANCE ,LOBLOLLY DRIVE ,23692,MARLBANK FARMS
1/2/2006,RUNAWAY JUVENILE ,LOBLOLLY DRIVE ,23692,MARLBANK FARMS
9/5/2006,CITIZEN REQUESTED ASSISTANCE ,LOOKOUT POINT ,23692,MARLBANK COVE
7/26/2006,CONTRIBUTING TO THE DELINQUENCY OF A MINOR ,LOON COURT ,23692,THE LAKES AT DARE
7/26/2006,POSSESSION OF MARIJUANA ,LOON COURT ,23692,THE LAKES AT DARE
7/14/2006,GRAND LARCENY ,LOON COURT ,23692,THE LAKES AT DARE
1/11/2006,RUNAWAY JUVENILE ,LOON COURT ,23692,THE LAKES AT DARE
1/29/2006,"DAMAGE PROPERTY, PRIVATE ",LORNA DOONE DRIVE ,23692,DEVONSHIRE
12/11/2006,CITIZEN REQUESTED ASSISTANCE ,LORNA DOONE DRIVE ,23692,DEVONSHIRE
12/31/2006,CITIZEN REQUESTED ASSISTANCE ,LOTZ DRIVE ,23692,ACREE ACRES
10/8/2006,GRAND LARCENY ,LOTZ DRIVE ,23692,ACREE ACRES
9/23/2006,CITIZEN REQUESTED ASSISTANCE ,LOTZ DRIVE ,23692,ACREE ACRES
4/23/2006,RUNAWAY JUVENILE ,LOTZ DRIVE ,23692,ACREE ACRES
4/24/2006,CURFEW VIOLATION ,LOTZ DRIVE ,23692,ACREE ACRES
4/24/2006,POSSESSION OF MARIJUANA ,LOTZ DRIVE ,23692,ACREE ACRES
1/20/2006,RUNAWAY JUVENILE ,LOTZ DRIVE ,23692,ACREE ACRES
1/18/2006,UNAUTHORIZED USE OF VEHICLE ,LOTZ DRIVE ,23692,ACREE ACRES
1/15/2006,"ASSAULT, SIMPLE, DOMESTIC ",LOTZ DRIVE ,23692,ACREE ACRES
3/23/2006,CITIZEN REQUESTED ASSISTANCE ,LOTZ DRIVE ,23692,ACREE ACRES
9/1/2006,"BURGLARY, RESIDENTIAL ",LYNN`S WAY ,23692,COOPERS LANDING
3/11/2006,CITIZEN REQUESTED ASSISTANCE ,LYNN`S WAY ,23692,COOPERS LANDING
1/7/2006,"DAMAGE PROPERTY, PRIVATE ",LYNN`S WAY ,23692,COOPERS LANDING
10/8/2006,"DAMAGE PROPERTY, PRIVATE ",MALLARD LANE ,23692,MARLBANK COVE
10/8/2006,"BURGLARY, RESIDENTIAL ",MALLARD LANE ,23692,MARLBANK COVE
11/28/2006,CITIZEN REQUESTED ASSISTANCE ,MANCHESTER WAY ,23692,WOOD TOWNE QUARTERS
10/28/2006,HIT & RUN ,MANCHESTER WAY ,23692,WOOD TOWNE QUARTERS
2/13/2006,"BURGLARY, RESIDENTIAL ",MANCHESTER WAY ,23692,WOOD TOWNE QUARTERS
12/26/2006,"LARCENY,FROM MOTOR VEHICLE ",MARLBANK DRIVE ,23692,MARLBANK COVE
6/21/2006,"LARCENY,FROM MOTOR VEHICLE ",MARLBANK DRIVE ,23692,MARLBANK COVE
11/7/2006,"DAMAGE PROPERTY, PRIVATE ",MARLBANK DRIVE ,23692,MARLBANK FARMS
9/18/2006,"FRAUD, ALL OTHERS ",MARLBANK DRIVE ,23692,MARLBANK FARMS
6/21/2006,"LARCENY,FROM MOTOR VEHICLE ",MARLBANK DRIVE ,23692,MARLBANK FARMS
6/20/2006,"LARCENY,FROM MOTOR VEHICLE ",MARLBANK DRIVE ,23692,MARLBANK FARMS
1/31/2006,AGGRAVATED SEXUAL BATTERY -VICTIM UNDER 13 YRS ,MARLIN CIRCLE ,23692,MILL COVE ESTATES
2/15/2006,"LARCENY,FROM MOTOR VEHICLE ",MASON COURT ,23692,SETTLERS CROSSING
1/11/2006,"DAMAGE PROPERTY, PRIVATE ",MEADOWFIELD ROAD ,23692,EDGEHILL
9/24/2006,"ASSAULT, SIMPLE, DOMESTIC ",MEADOWFIELD ROAD ,23692,EDGEHILL
3/28/2006,MOTOR VEHICLE THEFT ,MEADOWFIELD ROAD ,23692,EDGEHILL
