Date ,Charge ,Street ,Zipcode ,SubDivsion
3/23/2006,LOST PROPERTY ,GEO WASH MEM HWY ,23693,
3/26/2006,POSSESSION OF CONTROLLED SUBSTANCES ,GEO WASH MEM HWY ,23693,
3/26/2006,"FRAUDULENT USE OF BIRTH CERTIF, DRIVERS LICENSE ",GEO WASH MEM HWY ,23693,
3/26/2006,CREDIT CARD FRAUD ,GEO WASH MEM HWY ,23693,
3/26/2006,OBTAINING MONEY BY FALSE PRETENSES ,GEO WASH MEM HWY ,23693,
3/26/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23693,
3/26/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23693,
3/24/2006,CREDIT CARD FRAUD ,GEO WASH MEM HWY ,23693,
3/23/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23693,
3/23/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23693,
3/9/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
3/15/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23693,
3/20/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23693,
3/18/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23693,
3/18/2006,"ASSAULT, SIMPLE, DOMESTIC ",GEO WASH MEM HWY ,23693,
3/8/2006,"SALE, DISTRIBUTE MARIJUANA ",GEO WASH MEM HWY ,23693,
3/16/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23693,
3/16/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23693,
2/19/2006,"FORGING, UTTERING ",GEO WASH MEM HWY ,23693,
2/19/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
3/12/2006,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,GEO WASH MEM HWY ,23693,
3/12/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23693,
3/12/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23693,
3/10/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23693,
3/8/2006,"FRAUD, ALL OTHERS ",GEO WASH MEM HWY ,23693,
3/3/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23693,
3/5/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
3/3/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
3/7/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
3/6/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23693,
3/2/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23693,
2/27/2006,CARRYING CONCEALED WEAPON -1ST OFFENSE ,GEO WASH MEM HWY ,23693,
2/27/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
2/27/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23693,
1/31/2006,MOTOR VEHICLE THEFT ,GEO WASH MEM HWY ,23693,
2/13/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23693,
2/9/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23693,
2/12/2006,DISORDERLY CONDUCT ,GEO WASH MEM HWY ,23693,
2/12/2006,"COUNTERFEITING/FORGERY, ALL OTHERS ",GEO WASH MEM HWY ,23693,
2/8/2006,OBSCENE/THREATENING PHONE CALL ,GEO WASH MEM HWY ,23693,
2/9/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23693,
2/8/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
2/5/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
2/6/2006,DEAD ON ARRIVAL ,GEO WASH MEM HWY ,23693,
1/18/2006,"FORGING, UTTERING ",GEO WASH MEM HWY ,23693,
1/18/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
2/1/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
2/1/2006,ABUSE AND NEGLECT OF CHILDREN ,GEO WASH MEM HWY ,23693,
1/8/2006,ISSUING BAD CHECKS >=$200 ,GEO WASH MEM HWY ,23693,
1/18/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23693,
11/9/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23693,RICH ACRES
11/9/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23693,RICH ACRES
11/9/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23693,RICH ACRES
9/15/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23693,RICH ACRES
6/25/2006,MOTOR VEHICLE THEFT ,GEO WASH MEM HWY ,23693,RICH ACRES
6/7/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,RICH ACRES
5/20/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23693,RICH ACRES
10/12/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23693,CAINS TERRACE
7/14/2006,STEAL OR TAMPER WITH COIN OPERATED EQUIPMENT ,GEO WASH MEM HWY ,23693,MILL FARM
7/14/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23693,MILL FARM
7/14/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23693,MILL FARM
6/9/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23693,MILL FARM
4/14/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,MILL FARM
4/9/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23693,MILL FARM
4/3/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23693,MILL FARM
4/3/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23693,MILL FARM
3/6/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23693,MILL FARM
3/6/2006,"BURGLARY, BUSINESS ",GEO WASH MEM HWY ,23693,MILL FARM
2/20/2006,"DAMAGE PROPERTY, BUSINESS ",GEO WASH MEM HWY ,23693,MILL FARM
1/19/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23693,
1/25/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23693,
1/20/2006,GRAND LARCENY ,GEO WASH MEM HWY ,23693,
1/15/2006,CREDIT CARD FRAUD ,GEO WASH MEM HWY ,23693,
1/15/2006,CREDIT CARD THEFT ,GEO WASH MEM HWY ,23693,
1/12/2006,CONSPIRACY TO COMMIT CAPITAL FELONY ,GEO WASH MEM HWY ,23693,
1/12/2006,"SALE, DISTRIBUTE MARIJUANA ",GEO WASH MEM HWY ,23693,
1/14/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23693,
1/12/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
1/12/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
1/12/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23693,
1/9/2006,"ASSAULT, SIMPLE ",GEO WASH MEM HWY ,23693,
1/6/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23693,
1/6/2006,"LARCENY,FROM MOTOR VEHICLE ",GEO WASH MEM HWY ,23693,
1/5/2006,"COUNTERFEITING/FORGERY, ALL OTHERS ",GEO WASH MEM HWY ,23693,
12/28/2005,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
7/4/2006,GAS THEFT ,GEO WASH MEM HWY ,23693,
8/24/2006,PETIT LARCENY ,GEO WASH MEM HWY ,23693,
9/22/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23693,
5/4/2006,RECKLESS - GENERAL ,GEO WASH MEM HWY ,23693,
5/4/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23693,
5/4/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23693,
3/1/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,GEO WASH MEM HWY ,23693,
3/1/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23693,
6/29/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23693,
7/25/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23693,
4/3/2006,DRUNK IN PUBLIC ,GEO WASH MEM HWY ,23693,
5/21/2006,"DAMAGE PROPERTY, PRIVATE ",GEO WASH MEM HWY ,23693,
11/7/2006,DISORDERLY CONDUCT ,GEO WASH MEM HWY ,23693,
1/23/2006,OBSCENE/THREATENING PHONE CALL ,GEO WASH MEM HWY ,23693,
12/3/2006,POSSESSION OF BURGLARY TOOLS ,GEO WASH MEM HWY ,23693,
3/1/2006,POSSESSION OF MARIJUANA ,GEO WASH MEM HWY ,23693,
8/15/2006,CITIZEN REQUESTED ASSISTANCE ,GEO WASH MEM HWY ,23693,
12/9/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23693,
9/22/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23693,
10/10/2006,OPERATE MOTOR VEHICLE -HABITUAL OFFENDER ,GEO WASH MEM HWY ,23693,
2/10/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",GEO WASH MEM HWY ,23693,
8/19/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23693,
11/30/2006,CONTRIBUTING TO THE DELINQUENCY OF A MINOR ,GEO WASH MEM HWY ,23693,
11/30/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23693,
9/4/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23693,
3/5/2006,RECKLESS - GENERAL ,GEO WASH MEM HWY ,23693,
3/5/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23693,
9/14/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23693,
9/22/2006,ELUDING POLICE ,GEO WASH MEM HWY ,23693,
9/22/2006,RECKLESS - GENERAL ,GEO WASH MEM HWY ,23693,
4/11/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23693,
11/10/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23693,
9/7/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,GEO WASH MEM HWY ,23693,
4/4/2006,LOST PURSE ,GEO WASH MEM HWY ,23693,
12/28/2006,SHOOTING FROM VEHICLES ,GLENKITCHEY COURT ,23693,THE HIGHLANDS
12/28/2006,"DAMAGE PROPERTY, PRIVATE ",GLENKITCHEY COURT ,23693,THE HIGHLANDS
12/19/2006,CITIZEN REQUESTED ASSISTANCE ,GREENLAND DRIVE ,23693,SMITHVILLE TERRACE
11/11/2006,CITIZEN REQUESTED ASSISTANCE ,GREENLAND DRIVE ,23693,SMITHVILLE TERRACE
1/21/2006,"BURGLARY, RESIDENTIAL ",GREENLAND DRIVE ,23693,SMITHVILLE TERRACE
10/25/2006,"DAMAGE PROPERTY, PRIVATE ",GRINDSTONE TURN ,23693,FERGUSON GLADE
9/19/2006,"ASSAULT, SIMPLE, DOMESTIC ",HALLES RUN ,23693,ROBERTS TRACE
12/27/2006,RUNAWAY JUVENILE ,HAMLET COURT ,23693,SMITHY GLEN
12/28/2006,RUNAWAY JUVENILE ,HAMLET COURT ,23693,SMITHY GLEN
11/26/2006,CITIZEN REQUESTED ASSISTANCE ,HAMLET COURT ,23693,SMITHY GLEN
11/9/2006,ABUSE AND NEGLECT OF CHILDREN ,HAMLET COURT ,23693,SMITHY GLEN
11/11/2006,"DAMAGE PROPERTY, PRIVATE ",HAMLET COURT ,23693,SMITHY GLEN
10/31/2006,CITIZEN REQUESTED ASSISTANCE ,HAMLET COURT ,23693,SMITHY GLEN
8/14/2006,CITIZEN REQUESTED ASSISTANCE ,HAMLET COURT ,23693,SMITHY GLEN
7/9/2006,"BURGLARY, RESIDENTIAL ",HAMLET COURT ,23693,SMITHY GLEN
6/25/2006,"DAMAGE PROPERTY, PRIVATE ",HAMLET COURT ,23693,SMITHY GLEN
6/14/2006,"ASSAULT, SIMPLE, DOMESTIC ",HAMLET COURT ,23693,SMITHY GLEN
6/12/2006,"BURGLARY, RESIDENTIAL ",HAMLET COURT ,23693,SMITHY GLEN
2/23/2006,GRAND LARCENY ,HAMLET COURT ,23693,SMITHY GLEN
6/30/2006,STALKING ,HAMPTON HIGHWAY ,23693,
12/24/2005,BAD CHECKS ,HAMPTON HIGHWAY ,23693,
7/24/2006,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,23693,DOMINION YORKSHIRE DOWNS APARTMENTS
5/21/2006,"DAMAGE PROPERTY, BUSINESS ",HAMPTON HIGHWAY ,23693,
5/21/2006,"LARCENY, ALL OTHERS ",HAMPTON HIGHWAY ,23693,
12/31/2006,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,23693,
12/14/2006,RUNAWAY JUVENILE ,HAMPTON HIGHWAY ,23693,
12/11/2006,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,23693,
11/26/2006,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,23693,
9/28/2006,"DAMAGE PROPERTY, PRIVATE ",HAMPTON HIGHWAY ,23693,
9/28/2006,"BURGLARY, RESIDENTIAL ",HAMPTON HIGHWAY ,23693,
11/9/2006,GRAND LARCENY ,HAMPTON HIGHWAY ,23693,
10/27/2006,LOST PROPERTY ,HAMPTON HIGHWAY ,23693,
9/23/2006,GRAND LARCENY ,HAMPTON HIGHWAY ,23693,
9/19/2006,PETIT LARCENY ,HAMPTON HIGHWAY ,23693,
10/9/2006,THREATEN BODILY HARM ,HAMPTON HIGHWAY ,23693,
10/9/2006,"ASSAULT, SIMPLE ",HAMPTON HIGHWAY ,23693,
10/10/2006,"LARCENY,FROM MOTOR VEHICLE ",HAMPTON HIGHWAY ,23693,
10/6/2006,"ASSAULT, SIMPLE ",HAMPTON HIGHWAY ,23693,
8/23/2006,GRAND LARCENY ,HAMPTON HIGHWAY ,23693,
9/13/2006,"ASSAULT, SIMPLE ",HAMPTON HIGHWAY ,23693,
9/8/2006,"BURGLARY, BUSINESS ",HAMPTON HIGHWAY ,23693,
8/3/2006,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,23693,
8/2/2006,POSSESSION OF CONTROLLED SUBSTANCES ,HAMPTON HIGHWAY ,23693,
7/7/2006,"ASSAULT, SIMPLE ",HAMPTON HIGHWAY ,23693,
7/6/2006,"ASSAULT, SIMPLE, DOMESTIC ",HAMPTON HIGHWAY ,23693,
8/22/2006,"DAMAGE PROPERTY, PRIVATE ",HAMPTON HIGHWAY ,23693,
8/22/2006,MAIMING ,HAMPTON HIGHWAY ,23693,
8/22/2006,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,23693,
6/23/2006,"DAMAGE PROPERTY, BUSINESS ",HAMPTON HIGHWAY ,23693,
6/23/2006,"BURGLARY, BUSINESS ",HAMPTON HIGHWAY ,23693,
6/19/2006,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,23693,
6/12/2006,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,23693,
5/30/2006,GRAND LARCENY ,HAMPTON HIGHWAY ,23693,
5/15/2006,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,HAMPTON HIGHWAY ,23693,
4/28/2006,FALSE ID TO PURCHASE ALCOHOL UNDER 21 ,HAMPTON HIGHWAY ,23693,
4/20/2006,"ASSAULT, SIMPLE, DOMESTIC ",HAMPTON HIGHWAY ,23693,
4/12/2006,PETIT LARCENY ,HAMPTON HIGHWAY ,23693,
4/10/2006,PETIT LARCENY ,HAMPTON HIGHWAY ,23693,
3/31/2006,"DAMAGE PROPERTY, PRIVATE ",HAMPTON HIGHWAY ,23693,
2/4/2006,"BURGLARY, RESIDENTIAL ",HAMPTON HIGHWAY ,23693,
6/13/2006,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,23693,PINES OF YORK APARTMENTS
6/13/2006,UNAUTHORIZED USE OF VEHICLE ,HAMPTON HIGHWAY ,23693,PINES OF YORK APARTMENTS
12/9/2006,"DAMAGE PROPERTY, BUSINESS ",HAMPTON HIGHWAY ,23693,FOUR SEASONS APARTMENTS
11/13/2006,"DAMAGE PROPERTY, PRIVATE ",HAMPTON HIGHWAY ,23693,FOUR SEASONS APARTMENTS
5/31/2006,"DAMAGE PROPERTY, BUSINESS ",HAMPTON HIGHWAY ,23693,VILLAS ON SHADY BANKS
5/31/2006,"BURGLARY, BUSINESS ",HAMPTON HIGHWAY ,23693,VILLAS ON SHADY BANKS
1/29/2006,"LARCENY,FROM MOTOR VEHICLE ",HAMPTON HIGHWAY ,23693,
1/29/2006,ARSON ,HAMPTON HIGHWAY ,23693,
1/25/2006,"MANUF, SALE, POSS CONTROL SUBST -SCHED III,IV,V ",HAMPTON HIGHWAY ,23693,
1/19/2006,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",HAMPTON HIGHWAY ,23693,
1/20/2006,OVERDOSE ,HAMPTON HIGHWAY ,23693,
1/15/2006,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,23693,
12/30/2005,"COUNTERFEITING/FORGERY, ALL OTHERS ",HAMPTON HIGHWAY ,23693,
12/30/2005,PETIT LARCENY ,HAMPTON HIGHWAY ,23693,
1/11/2006,"DAMAGE PROPERTY, PRIVATE ",HAMPTON HIGHWAY ,23693,
1/10/2006,POSSESSION OF MARIJUANA ,HAMPTON HIGHWAY ,23693,
1/6/2006,MISSING PERSON ,HAMPTON HIGHWAY ,23693,
1/8/2006,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,23693,
1/6/2006,POSSESSION OF MARIJUANA ,HAMPTON HIGHWAY ,23693,
5/21/2006,"DAMAGE PROPERTY, BUSINESS ",HAMPTON HIGHWAY ,23693,
5/21/2006,"LARCENY, ALL OTHERS ",HAMPTON HIGHWAY ,23693,
5/27/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,HAMPTON HIGHWAY ,23693,
5/12/2006,OPERATE MOTOR VEHICLE -HABITUAL OFFENDER ,HAMPTON HIGHWAY ,23693,
5/12/2006,ALTER OR FORGE LICENSE PLATE OR DECAL ,HAMPTON HIGHWAY ,23693,
5/12/2006,OBSTRUCTING JUSTICE ,HAMPTON HIGHWAY ,23693,
5/12/2006,ELUDING POLICE ,HAMPTON HIGHWAY ,23693,
5/12/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,HAMPTON HIGHWAY ,23693,
7/15/2006,LOST PROPERTY ,HAMPTON HIGHWAY ,23693,
1/26/2006,PETIT LARCENY ,HAMPTON HIGHWAY ,23693,
11/10/2006,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,23693,
11/11/2006,"ASSAULT, SIMPLE ",HAMPTON HIGHWAY ,23693,
7/4/2006,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,23693,
5/18/2006,OVERDOSE ,HAMPTON HIGHWAY ,23693,
10/22/2006,"DAMAGE PROPERTY, PRIVATE ",HAMPTON HIGHWAY ,23693,FOUR SEASONS APARTMENTS
7/4/2006,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,23693,DOMINION YORKSHIRE DOWNS APARTMENTS
4/30/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,HAMPTON HIGHWAY ,23693,VILLAS ON SHADY BANKS
4/30/2006,RECEIVING STOLEN GOODS ,HAMPTON HIGHWAY ,23693,VILLAS ON SHADY BANKS
1/21/2006,GAS THEFT ,HAMPTON HIGHWAY ,23693,
9/25/2006,NO DRIVERS LICENSE ,HAMPTON HIGHWAY ,23693,
9/25/2006,MOTOR VEHICLE THEFT ,HAMPTON HIGHWAY ,23693,
9/24/2006,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,23693,
10/25/2006,RECKLESS - GENERAL ,HAMPTON HIGHWAY ,23693,
10/25/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,HAMPTON HIGHWAY ,23693,
3/27/2006,RECKLESS - GENERAL ,HAMPTON HIGHWAY ,23693,
1/24/2006,"ASSAULT, SIMPLE ",HAMPTON HIGHWAY ,23693,
9/22/2006,REFUSE BLOOD/BREATH TEST ,HAMPTON HIGHWAY ,23693,
9/22/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,HAMPTON HIGHWAY ,23693,
9/23/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,HAMPTON HIGHWAY ,23693,
9/23/2006,POSSESSION OF CONTROLLED SUBSTANCES ,HAMPTON HIGHWAY ,23693,
4/23/2006,"DAMAGE PROPERTY, BUSINESS ",HAMPTON HIGHWAY ,23693,
11/22/2006,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,23693,
8/15/2006,RECKLESS - GENERAL ,HAMPTON HIGHWAY ,23693,
8/15/2006,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,HAMPTON HIGHWAY ,23693,
8/15/2006,"DAMAGE PROPERTY, PUBLIC ",HAMPTON HIGHWAY ,23693,
10/9/2006,DRIVING W/SUSPENDED OR REVOKED LICENSE ,HAMPTON HIGHWAY ,23693,
1/10/2006,POSSESSION OF MARIJUANA ,HAMPTON HIGHWAY ,23693,
1/8/2006,CITIZEN REQUESTED ASSISTANCE ,HAMPTON HIGHWAY ,23693,
5/4/2006,DISORDERLY CONDUCT ,HAMPTON HIGHWAY ,23693,
5/5/2006,THROWING OBJECT AT MOVING VEHICLE ,HAMPTON HIGHWAY ,23693,
11/6/2006,"DAMAGE PROPERTY, PRIVATE ",HAMPTON HIGHWAY ,23693,
10/15/2006,DRUNK IN PUBLIC ,HAMPTON HIGHWAY ,23693,
9/12/2006,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,HARVEST WAY ,23693,PRESSON ARBOR
7/2/2006,"DAMAGE PROPERTY, BUSINESS ",HARVEST WAY ,23693,PRESSON ARBOR
7/2/2006,"BURGLARY, BUSINESS ",HARVEST WAY ,23693,PRESSON ARBOR
4/15/2006,"DAMAGE PROPERTY, PRIVATE ",HATCHER COURT ,23693,YORKSHIRE DOWNS
4/15/2006,"BURGLARY, RESIDENTIAL ",HATCHER COURT ,23693,YORKSHIRE DOWNS
3/30/2006,CITIZEN REQUESTED ASSISTANCE ,HATCHER COURT ,23693,YORKSHIRE DOWNS
5/24/2006,"BURGLARY, BUSINESS ",HAUTZ ROAD ,23693,VILLAS ON SHADY BANKS
6/20/2006,HARASSMENT BY COMPUTER ,HEATH PLACE ,23693,TABB LAKES
1/18/2006,CITIZEN REQUESTED ASSISTANCE ,HEATH PLACE ,23693,TABB LAKES
2/24/2006,PETIT LARCENY ,HEATH PLACE ,23693,TABB LAKES
11/21/2006,CITIZEN REQUESTED ASSISTANCE ,HEATHER WAY ,23693,MEADOWLAKE FARMS
8/20/2006,"ASSAULT, SIMPLE ",HEATHER WAY ,23693,MEADOWLAKE FARMS
9/22/2006,CITIZEN REQUESTED ASSISTANCE ,HEATHER WAY ,23693,MEADOWLAKE FARMS
6/29/2006,ABUSE AND NEGLECT OF CHILDREN ,HEATHER WAY ,23693,MEADOWLAKE FARMS
6/29/2006,POSSESSION OF MARIJUANA ,HEATHER WAY ,23693,MEADOWLAKE FARMS
5/17/2006,CITIZEN REQUESTED ASSISTANCE ,HEATHER WAY ,23693,MEADOWLAKE FARMS
3/8/2006,"LARCENY,FROM MOTOR VEHICLE ",HEATHER WAY ,23693,MEADOWLAKE FARMS
2/3/2006,CURFEW VIOLATION ,HEATHER WAY ,23693,MEADOWLAKE FARMS
7/8/2006,STALKING ,HEDGEROW LANE ,23693,FOXWOOD
6/15/2006,CITIZEN REQUESTED ASSISTANCE ,HEDGEROW LANE ,23693,FOXWOOD
9/7/2006,"DAMAGE PROPERTY, PRIVATE ",HEMLOCK COURT ,23693,JUSTINIAN GROVE
4/28/2006,CITIZEN REQUESTED ASSISTANCE ,HILDA HOLW ,23693,THE GREENLANDS
6/17/2006,CITIZEN REQUESTED ASSISTANCE ,HOMESTEAD PLACE ,23693,HOMESTEAD
3/14/2006,OBTAINING MONEY BY FALSE PRETENSES ,HOMESTEAD PLACE ,23693,HOMESTEAD
3/28/2006,"DAMAGE PROPERTY, PRIVATE ",HOMESTEAD PLACE ,23693,HOMESTEAD
8/10/2006,RECKLESS - GENERAL ,HONEYSUCKLE LANE ,23693,COVENTRY
8/10/2006,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,HONEYSUCKLE LANE ,23693,COVENTRY
8/10/2006,"DAMAGE PROPERTY, BUSINESS ",HONEYSUCKLE LANE ,23693,COVENTRY
11/17/2006,CITIZEN REQUESTED ASSISTANCE ,HONEYSUCKLE LANE ,23693,COVENTRY
2/8/2006,"DAMAGE PROPERTY, PRIVATE ",HONEYSUCKLE LANE ,23693,PRESSON ARBOR
12/9/2006,"LARCENY,FROM MOTOR VEHICLE ",HOUNDS CHASE ,23693,FOXWOOD
7/30/2006,"LARCENY,FROM MOTOR VEHICLE ",HOUNDS CHASE ,23693,FOXWOOD
6/24/2006,"DAMAGE PROPERTY, PRIVATE ",HOUNDS CHASE ,23693,FOXWOOD
7/27/2006,"DAMAGE PROPERTY, PRIVATE ",INDIAN SUMMER DRIVE ,23693,FOUR SEASONS APARTMENTS
7/1/2006,"LARCENY,FROM MOTOR VEHICLE ",INDIAN SUMMER DRIVE ,23693,FOUR SEASONS APARTMENTS
1/28/2006,"DAMAGE PROPERTY, PRIVATE ",INDIAN SUMMER DRIVE ,23693,FOUR SEASONS APARTMENTS
7/5/2006,"BURGLARY, BUSINESS ",INDUSTRY DRIVE ,23693,ASHE INDUSTRIAL PARK
1/3/2006,CITIZEN REQUESTED ASSISTANCE ,IRONWOOD DRIVE ,23693,EAGLE SOUND
6/22/2006,"DAMAGE PROPERTY, PRIVATE ",IVY ARCH ,23693,JUSTINIAN GROVE
5/21/2006,"DAMAGE PROPERTY, PRIVATE ",IVY ARCH ,23693,JUSTINIAN GROVE
10/19/2006,"BURGLARY, RESIDENTIAL ",JARA LANE ,23693,THE GREENLANDS
8/14/2006,RUNAWAY JUVENILE ,JARA LANE ,23693,THE GREENLANDS
7/3/2006,RUNAWAY JUVENILE ,JARA LANE ,23693,THE GREENLANDS
4/7/2006,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,JARA LANE ,23693,THE GREENLANDS
3/7/2006,FAILURE TO PERFORM CONSTRUCTION AFTER ADVANCE ,JARA LANE ,23693,THE GREENLANDS
2/7/2006,"DAMAGE PROPERTY, PRIVATE ",JARA LANE ,23693,THE GREENLANDS
2/8/2006,CITIZEN REQUESTED ASSISTANCE ,JEFFREY KENNETH PLACE ,23693,ROBERTS TRACE
5/16/2006,"DAMAGE PROPERTY, PRIVATE ",JENKINS COURT ,23693,THE HIGHLANDS
