Date,Offense,Street,Subdivison,Zip,E.D.,City,Area
1/15/2002,"COUNTERFEITING/FORGERY, ALL OT","RICHMOND ROAD, WENDYS",229,23185,1,WILLIAMSBURG,300
5/28/2002,"ASSAULT, AGGRAVATED","RICHMOND ROAD, WENDYS",229,23185,1,WILLIAMSBURG,300
8/16/2002,PETIT LARCENY,"RICHMOND ROAD, WENDYS",229,23185,1,WILLIAMSBURG,300
3/4/2002,RUNAWAY JUVENILE,RICHWINE DRIVE,244,23185,1,WILLIAMSBURG,300
7/24/2002,AGGRAVATED SEXUAL BATTERY -VIC,RICHWINE DRIVE,244,23185,1,WILLIAMSBURG,300
8/1/2002,ATTEMPTED SUICIDE,RICHWINE DRIVE,244,23185,1,WILLIAMSBURG,300
10/27/2002,"ASSAULT, SIMPLE, DOMESTIC",RICHWINE DRIVE,244,23185,1,WILLIAMSBURG,300
11/8/2002,UNAUTHORIZED USE OF VEHICLE,RICHWINE DRIVE,244,23185,1,WILLIAMSBURG,300
3/26/2002,"DAMAGE PROPERTY, PRIVATE",ROYAL GOVERNORS COURT,61,23185,1,WILLIAMSBURG,300
10/27/2002,"DAMAGE PROPERTY, PRIVATE",ROYAL GRANT DRIVE,173,23185,1,WILLIAMSBURG,300
11/2/2002,"DAMAGE PROPERTY, PRIVATE",ROYAL GRANT DRIVE,173,23185,1,WILLIAMSBURG,300
1/26/2002,CITIZEN REQUESTED ASSISTANCE,RUSTY COURT,252,23185,1,WILLIAMSBURG,300
3/5/2002,CITIZEN REQUESTED ASSISTANCE,RUSTY COURT,252,23185,1,WILLIAMSBURG,300
4/4/2002,"ASSAULT, SIMPLE, DOMESTIC",RUSTY COURT,252,23185,1,WILLIAMSBURG,300
8/13/2002,CREDIT CARD FRAUD,SAXON ROAD,162,23185,1,WILLIAMSBURG,300
2/4/2002,"DAMAGE PROPERTY, PRIVATE",SEMPLE ROAD,137,23185,1,WILLIAMSBURG,300
3/27/2002,GRAND LARCENY,SHADY BLUFF POINT,275,23185,1,WILLIAMSBURG,300
2/11/2002,RUNAWAY JUVENILE,SHARPS LANE,116,23185,1,WILLIAMSBURG,300
5/7/2002,CITIZEN REQUESTED ASSISTANCE,SHARPS LANE,116,23185,1,WILLIAMSBURG,300
11/10/2002,PETIT LARCENY,SHARPS LANE,116,23185,1,WILLIAMSBURG,300
9/3/2002,"DAMAGE PROPERTY, PRIVATE",SHEPPARD DRIVE,24,23185,1,WILLIAMSBURG,300
9/28/2002,"DAMAGE PROPERTY, PRIVATE",SHEPPARD DRIVE,24,23185,1,WILLIAMSBURG,300
9/30/2002,"DAMAGE PROPERTY, PRIVATE",SHEPPARD DRIVE,24,23185,1,WILLIAMSBURG,300
4/5/2002,CITIZEN REQUESTED ASSISTANCE,SHERIFF`S PLACE,162,23185,1,WILLIAMSBURG,300
1/16/2002,CITIZEN REQUESTED ASSISTANCE,SPRINGFIELD ROAD,228,23185,1,WILLIAMSBURG,300
10/8/2002,MAIMING,SPRINGFIELD ROAD,228,23185,1,WILLIAMSBURG,300
2/1/2002,CITIZEN REQUESTED ASSISTANCE,STEWART DRIVE,244,23185,1,WILLIAMSBURG,300
6/10/2002,DRUNK IN PUBLIC,STEWART DRIVE,244,23185,1,WILLIAMSBURG,300
6/20/2002,CITIZEN REQUESTED ASSISTANCE,STEWART DRIVE,244,23185,1,WILLIAMSBURG,300
6/21/2002,PETIT LARCENY,STEWART DRIVE,244,23185,1,WILLIAMSBURG,300
6/26/2002,"ASSAULT, SIMPLE, DOMESTIC",STEWART DRIVE,244,23185,1,WILLIAMSBURG,300
7/2/2002,SEXUAL BATTERY,STEWART DRIVE,244,23185,1,WILLIAMSBURG,300
7/28/2002,"ASSAULT, SIMPLE, DOMESTIC",STEWART DRIVE,244,23185,1,WILLIAMSBURG,300
8/27/2002,CITIZEN REQUESTED ASSISTANCE,STEWART DRIVE,244,23185,1,WILLIAMSBURG,300
9/23/2002,SEXUAL ASSAULT WITH AN OBJECT,STEWART DRIVE,244,23185,1,WILLIAMSBURG,300
10/27/2002,"LARCENY,FROM MOTOR VEHICLE",STEWART DRIVE,244,23185,1,WILLIAMSBURG,300
1/20/2002,RECKLESS - GENERAL,TAM O SHANTER BLVD,40,23185,1,WILLIAMSBURG,300
1/28/2002,ASSAULT & BATTERY -POLICE OFCR,TAM O SHANTER BLVD,40,23185,1,WILLIAMSBURG,300
1/30/2002,UNAUTHORIZED USE OF VEHICLE,TAM O SHANTER BLVD,40,23185,1,WILLIAMSBURG,300
3/25/2002,PETIT LARCENY,TAM O SHANTER BLVD,40,23185,1,WILLIAMSBURG,300
4/22/2002,CREDIT CARD FRAUD,TAM O SHANTER BLVD,40,23185,1,WILLIAMSBURG,300
5/12/2002,PETIT LARCENY,TAM O SHANTER BLVD,40,23185,1,WILLIAMSBURG,300
6/2/2002,ANNOYING PHONE CALLS,TAM O SHANTER BLVD,40,23185,1,WILLIAMSBURG,300
6/9/2002,TRESPASSING,TAM O SHANTER BLVD,40,23185,1,WILLIAMSBURG,300
6/10/2002,CITIZEN REQUESTED ASSISTANCE,TAM O SHANTER BLVD,40,23185,1,WILLIAMSBURG,300
7/5/2002,POSSESSION OF MARIJUANA,TAM O SHANTER BLVD,40,23185,1,WILLIAMSBURG,300
7/6/2002,"DAMAGE PROPERTY, PRIVATE",TAM O SHANTER BLVD,40,23185,1,WILLIAMSBURG,300
7/9/2002,MOTOR VEHICLE THEFT,TAM O SHANTER BLVD,40,23185,1,WILLIAMSBURG,300
7/15/2002,GRAND LARCENY,TAM O SHANTER BLVD,40,23185,1,WILLIAMSBURG,300
8/8/2002,GRAND LARCENY,TAM O SHANTER BLVD,40,23185,1,WILLIAMSBURG,300
8/9/2002,DRUNK IN PUBLIC,TAM O SHANTER BLVD,40,23185,1,WILLIAMSBURG,300
8/16/2002,DRUNK IN PUBLIC,TAM O SHANTER BLVD,40,23185,1,WILLIAMSBURG,300
9/4/2002,PETIT LARCENY,TAM O SHANTER BLVD,40,23185,1,WILLIAMSBURG,300
9/4/2002,"ASSAULT, SIMPLE, DOMESTIC",TAM O SHANTER BLVD,40,23185,1,WILLIAMSBURG,300
9/30/2002,CITIZEN REQUESTED ASSISTANCE,TAM O SHANTER BLVD,40,23185,1,WILLIAMSBURG,300
10/21/2002,CITIZEN REQUESTED ASSISTANCE,TAM O SHANTER BLVD,40,23185,1,WILLIAMSBURG,300
3/22/2002,"MANUF, SALE, POSS CONTROL SUBS","TAM O SHANTER, 7-11 PARK",40,23185,1,WILLIAMSBURG,300
2/14/2002,"MANUF, SALE, POSSESSION CONTRO","TAM OF SHANTER, 7-11",40,23185,1,WILLIAMSBURG,300
11/24/2002,"DAMAGE PROPERTY, PRIVATE",THUNDERBIRD LANE,40,23185,1,WILLIAMSBURG,300
9/4/2002,OBSCENE/THREATENING PHONE CALL,TRACY COURT,253,23185,1,WILLIAMSBURG,300
4/4/2002,OBSCENE/THREATENING PHONE CALL,VALOR COURT,162,23185,1,WILLIAMSBURG,300
5/6/2002,CITIZEN REQUESTED ASSISTANCE,VINEYARD LANE,150,23185,1,WILLIAMSBURG,300
11/15/2002,"DAMAGE PROPERTY, PRIVATE",W MAYNOR DRIVE,244,23185,1,WILLIAMSBURG,300
2/11/2002,BOMB THREATS,W QUEENS DRIVE,162,23185,1,WILLIAMSBURG,300
4/16/2002,"DAMAGE PROPERTY, PRIVATE",W QUEENS DRIVE,162,23185,1,WILLIAMSBURG,300
4/17/2002,PETIT LARCENY,W QUEENS DRIVE,162,23185,1,WILLIAMSBURG,300
4/22/2002,BOMB THREATS,W QUEENS DRIVE,162,23185,1,WILLIAMSBURG,300
5/11/2002,TRESPASSING,W QUEENS DRIVE,162,23185,1,WILLIAMSBURG,300
6/14/2002,"DAMAGE PROPERTY, PRIVATE",W QUEENS DRIVE,162,23185,1,WILLIAMSBURG,300
9/6/2002,"LARCENY,FROM MOTOR VEHICLE",W QUEENS DRIVE,162,23185,1,WILLIAMSBURG,300
10/24/2002,"ASSAULT, SIMPLE",W QUEENS DRIVE,162,23185,1,WILLIAMSBURG,300
1/1/2002,"ASSAULT, SIMPLE",W SEMPLE ROAD,137,23185,1,WILLIAMSBURG,300
4/23/2002,BAD CHECKS,W SEMPLE ROAD,137,23185,1,WILLIAMSBURG,300
6/3/2002,POSSESSION OF MARIJUANA,W SEMPLE ROAD,137,23185,1,WILLIAMSBURG,300
6/10/2002,GRAND LARCENY,W SEMPLE ROAD,137,23185,1,WILLIAMSBURG,300
6/12/2002,"DAMAGE PROPERTY, PRIVATE",W SEMPLE ROAD,137,23185,1,WILLIAMSBURG,300
6/16/2002,DISORDERLY CONDUCT,W SEMPLE ROAD,137,23185,1,WILLIAMSBURG,300
7/13/2002,THREATS TO BOMB OR DAMAGE BUIL,W SEMPLE ROAD,137,23185,1,WILLIAMSBURG,300
7/17/2002,"DAMAGE PROPERTY, PRIVATE",W SEMPLE ROAD,137,23185,1,WILLIAMSBURG,300
7/23/2002,"LARCENY,FROM MOTOR VEHICLE",W SEMPLE ROAD,137,23185,1,WILLIAMSBURG,300
8/12/2002,"DAMAGE PROPERTY, PRIVATE",W SEMPLE ROAD,137,23185,1,WILLIAMSBURG,300
8/24/2002,"POSSESS, TRANSPORT FIREARMS BY",W SEMPLE ROAD,137,23185,1,WILLIAMSBURG,300
8/29/2002,OBSCENE/THREATENING PHONE CALL,W SEMPLE ROAD,137,23185,1,WILLIAMSBURG,300
8/31/2002,"DAMAGE PROPERTY, PRIVATE",W SEMPLE ROAD,137,23185,1,WILLIAMSBURG,300
11/1/2002,DRUNK IN PUBLIC,W SEMPLE ROAD,137,23185,1,WILLIAMSBURG,300
1/5/2002,PETIT LARCENY,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
1/8/2002,GRAND LARCENY,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
1/16/2002,CITIZEN REQUESTED ASSISTANCE,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
1/19/2002,FRAUD-BY PRESCRIPTION,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
1/29/2002,CONCEALMENT/PRICE CHANGING,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
2/3/2002,EMBEZZLEMENT >=$200,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
2/3/2002,EMBEZZLEMENT >=$200,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
2/19/2002,GRAND LARCENY,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
3/2/2002,FRAUD-BY PRESCRIPTION,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
3/12/2002,CREDIT CARD FRAUD,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
3/17/2002,"ASSAULT, SIMPLE",WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
3/17/2002,DISORDERLY CONDUCT,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
3/17/2002,"ASSAULT, SIMPLE",WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
3/25/2002,LOST PROPERTY,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
4/4/2002,CREDIT CARD FRAUD,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
4/4/2002,CREDIT CARD FRAUD,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
4/5/2002,CITIZEN REQUESTED ASSISTANCE,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
5/7/2002,EMBEZZLEMENT >=$200,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
5/21/2002,EMBEZZLEMENT >=$200,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
5/28/2002,PETIT LARCENY,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
6/5/2002,GRAND LARCENY,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
6/20/2002,LOST PROPERTY,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
6/24/2002,CREDIT CARD FRAUD,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
6/28/2002,CREDIT CARD FRAUD,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
7/2/2002,CITIZEN REQUESTED ASSISTANCE,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
7/13/2002,GRAND LARCENY,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
7/31/2002,GRAND LARCENY,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
7/31/2002,PETIT LARCENY,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
8/2/2002,EMBEZZLEMENT >=$200,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
8/4/2002,DISORDERLY CONDUCT,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
8/12/2002,"FRAUD, ALL OTHERS",WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
8/14/2002,"DAMAGE PROPERTY, PRIVATE",WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
8/14/2002,"DAMAGE PROPERTY, PRIVATE",WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
8/14/2002,"DAMAGE PROPERTY, PRIVATE",WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
8/14/2002,"DAMAGE PROPERTY, PRIVATE",WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
8/14/2002,"DAMAGE PROPERTY, PRIVATE",WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
8/17/2002,LOST PROPERTY,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
8/23/2002,PETIT LARCENY,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
8/24/2002,"ASSAULT, SIMPLE, DOMESTIC",WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
8/26/2002,CONCEALMENT/PRICE CHANGING,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
8/31/2002,"ASSAULT, SIMPLE",WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
9/5/2002,GRAND LARCENY,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
9/9/2002,GRAND LARCENY,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
9/18/2002,GRAND LARCENY,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
10/4/2002,CITIZEN REQUESTED ASSISTANCE,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
10/22/2002,PETIT LARCENY,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
11/2/2002,EMBEZZLEMENT >=$200,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
11/5/2002,"LARCENY,FROM MOTOR VEHICLE",WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
11/24/2002,DISCHARGE FIREARM IN PUBLIC PL,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
11/30/2002,CITIZEN REQUESTED ASSISTANCE,WALLER MILL ROAD,229,23185,1,WILLIAMSBURG,300
7/17/2002,LOST PROPERTY,WALLERMILL ROAD,229,23185,1,WILLIAMSBURG,300
7/18/2002,"LARCENY,FROM MOTOR VEHICLE",WALLERMILL ROAD,229,23185,1,WILLIAMSBURG,300
8/14/2002,PETIT LARCENY,"WALLERMILL ROAD, BIG K M",229,23185,1,WILLIAMSBURG,300
9/23/2002,GRAND LARCENY,"WALLERMILL ROAD, BIG K M",229,23185,1,WILLIAMSBURG,300
5/8/2002,THREATEN BODILY HARM,WARWICK COURT,16,23185,1,WILLIAMSBURG,300
4/5/2002,UNLAWFUL PURCHASE OR POSSESS A,WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
6/3/2002,GRAND LARCENY,WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
6/3/2002,GRAND LARCENY,WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
6/5/2002,CITIZEN REQUESTED ASSISTANCE,WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
6/9/2002,GRAND LARCENY,WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
6/16/2002,PETIT LARCENY,WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
6/20/2002,PETIT LARCENY,WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
6/22/2002,CITIZEN REQUESTED ASSISTANCE,WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
6/22/2002,PETIT LARCENY,WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
7/2/2002,PETIT LARCENY,WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
7/4/2002,GRAND LARCENY,WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
7/7/2002,PETIT LARCENY,WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
7/16/2002,"ASSAULT, SIMPLE, DOMESTIC",WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
7/17/2002,EMBEZZLEMENT >=$200,WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
7/19/2002,PETIT LARCENY,WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
7/23/2002,"LARCENY,FROM MOTOR VEHICLE",WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
7/29/2002,"DAMAGE PROPERTY, PRIVATE",WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
7/29/2002,"LARCENY,FROM MOTOR VEHICLE",WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
7/31/2002,GRAND LARCENY,WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
8/5/2002,PETIT LARCENY,WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
8/6/2002,"LARCENY,FROM MOTOR VEHICLE",WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
8/7/2002,LOST PROPERTY,WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
8/12/2002,GRAND LARCENY,WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
8/15/2002,"LARCENY,FROM MOTOR VEHICLE",WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
8/16/2002,"LARCENY,FROM MOTOR VEHICLE",WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
8/25/2002,PETIT LARCENY,WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
8/27/2002,PETIT LARCENY,WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
9/6/2002,GRAND LARCENY,WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
10/11/2002,PETIT LARCENY,WATER COUNTRY PARKWAY,220,23185,1,WILLIAMSBURG,300
4/22/2002,RECOVERED VEHICLE-STOLEN OTHER,WEAVER ROAD,20,23185,1,WILLIAMSBURG,300
7/1/2002,GRAND LARCENY,WEAVER ROAD,20,23185,1,WILLIAMSBURG,300
1/21/2002,PETIT LARCENY,WELLINGTON DRIVE,161,23185,1,WILLIAMSBURG,300
2/11/2002,THREATEN BODILY HARM,WELLINGTON DRIVE,161,23185,1,WILLIAMSBURG,300
2/19/2002,CITIZEN REQUESTED ASSISTANCE,WELLINGTON DRIVE,161,23185,1,WILLIAMSBURG,300
3/17/2002,"ASSAULT, SIMPLE, DOMESTIC",WELLINGTON DRIVE,161,23185,1,WILLIAMSBURG,300
5/3/2002,PERSONAL TRESPASS BY COMPUTER,WELLINGTON DRIVE,161,23185,1,WILLIAMSBURG,300
11/27/2002,CITIZEN REQUESTED ASSISTANCE,WIL SCARLETT,162,23185,1,WILLIAMSBURG,300
8/7/2002,"LARCENY,FROM MOTOR VEHICLE",WILKINS & WESTOVER,244,23185,1,WILLIAMSBURG,300
1/14/2002,"DAMAGE PROPERTY, PRIVATE",WILKINS DRIVE,244,23185,1,WILLIAMSBURG,300
2/26/2002,"DAMAGE PROPERTY, PRIVATE",WILKINS DRIVE,244,23185,1,WILLIAMSBURG,300
3/16/2002,"DAMAGE PROPERTY, PRIVATE",WILKINS DRIVE,244,23185,1,WILLIAMSBURG,300
11/17/2002,GRAND LARCENY,WILKINS DRIVE,244,23185,1,WILLIAMSBURG,300
10/28/2002,RUNAWAY JUVENILE,WILLOUGHBY DRIVE,162,23185,1,WILLIAMSBURG,300
1/21/2002,STALKING,WINGATE DRIVE,227,23185,1,WILLIAMSBURG,300
