State Name,Station Name (LEA)
ILLINOIS,PARK CITY POLICE DEPT
ILLINOIS,GILBERTS POLICE DEPT
ILLINOIS,OAKBROOK TERRACE POLICE DEPT
ILLINOIS,GLEN ELLYN POLICE DEPT
ILLINOIS,BARRINGTON HILLS POLICE DEPT
ILLINOIS,UNIVERSITY PARK POLICE DEPT
ILLINOIS,EVANSTON POLICE DEPT
ILLINOIS,SANDOVAL POLICE DEPT
ILLINOIS,LELAND POLICE DEPARTMENT
ILLINOIS,EAST ALTON POLICE DEPT
ILLINOIS,MCLEANSBORO POLICE DEPARTMENT
ILLINOIS,SANDWICH POLICE DEPT
ILLINOIS,FAIRFIELD POLICE DEPT
ILLINOIS,GLENCOE POLICE DEPT
ILLINOIS,NILES POLICE DEPARTMENT
ILLINOIS,BELVIDERE POLICE DEPT
ILLINOIS,GOLCONDA POLICE DEPT
ILLINOIS,MARISSA POLICE DEPT
ILLINOIS,JEROME POLICE DEPT
ILLINOIS,LACON POLICE
ILLINOIS,METAMORA POLICE DEPT
ILLINOIS,MASON CITY POLICE DEPT
ILLINOIS,BUREAU COUNTY SHERIFF DEPT
ILLINOIS,SOMONAUK POLICE DEPT
ILLINOIS,ISLAND LAKE POLICE DEPT
ILLINOIS,WHITESIDE COUNTY SHERIFF DEPT
ILLINOIS,LAKE ZURICH POLICE DEPT
ILLINOIS,URBANA POLICE DEPT
ILLINOIS,IRVING POLICE DEPT
ILLINOIS,MANITO POLICE DEPT
ILLINOIS,ROCHELLE POLICE DEPT
ILLINOIS,ROUND LAKE PARK POLICE DEPT
ILLINOIS,OAK LAWN POLICE DEPARTMENT
ILLINOIS,STICKNEY POLICE DEPT
ILLINOIS,THORNTON POLICE DEPT
ILLINOIS,WARRENSBURG POLICE DEPT
ILLINOIS,NOKOMIS POLICE DEPT
ILLINOIS,TAZEWELL COUNTY SHERIFF DEPT
ILLINOIS,PLANO POLICE DEPT
ILLINOIS,HURST POLICE DEPT
ILLINOIS,COLUMBIA POLICE DEPARTTMENT
ILLINOIS,FOX LAKE POLICE DEPT
ILLINOIS,WAVERLY POLICE DEPT
ILLINOIS,KANKAKEE COUNTY SHERIFF DEPT
ILLINOIS,EAST GALESBURG POLICE DEPT
ILLINOIS,LAKE IN THE HILLS POLICE DEPT
ILLINOIS,PANA POLICE DEPT
ILLINOIS,PARK FOREST POLICE DEPT
ILLINOIS,WILLOW SPRINGS POLICE DEPT
ILLINOIS,STANFORD POLICE DEPT
ILLINOIS,UNIV OF SPRINGFIELD POLICE DEPT
ILLINOIS,COLES COUNTY SHERIFF DEPT
ILLINOIS,HARVEY POLICE DEPT
ILLINOIS,LOCKPORT POLICE DEPT
ILLINOIS,COULTERVILLE POLICE DEPT
ILLINOIS,SUGAR GROVE POLICE DEPT
ILLINOIS,ROCK ISLAND COUNTY SHERIFF DEPT
ILLINOIS,SPRINGFIELD PARK DISTRICT POLICE
ILLINOIS,DUPAGE COUNTY SHERIFF OFFICE
ILLINOIS,TAZEWELL COUNTY STATES ATTORNEY
ILLINOIS,MILLSTADT POLICE DEPT
ILLINOIS,DANVILLE VA HOSPITAL POLICE DEPT
ILLINOIS,ROCKFORD POLICE DEPT
ILLINOIS,STARK COUNTY SHERIFF DEPT
ILLINOIS,POPE COUNTY SHERIFF DEPT
ILLINOIS,MOULTRIE COUNTY SHERIFF DEPT
ILLINOIS,ARMINGTON POLICE DEPARTMENT
ILLINOIS,VILLA PARK POLICE DEPT
ILLINOIS,PALMYRA POLICE DEPT
INDIANA,AUBURN POLICE DEPT
INDIANA,BLACKFORD COUNTY SHERIFF OFFICE
INDIANA,SALEM POLICE DEPT
INDIANA,SAINT JOSEPH CTY POLICE MISHAWAKA
INDIANA,WOLCOTTVILLE POLICE DEPT
INDIANA,EVANSVILLE POLICE DEPT
INDIANA,EDWARDSPORT MARSHAL'S OFFICE
INDIANA,LAKEVILLE POLICE DEPARTMENT
INDIANA,NORTH LIBERTY POLICE DEPT
INDIANA,MADISON COUNTY SHERIFF DEPT.
INDIANA,MILLTOWN POLICE DEPT
INDIANA,MONTPELIER POLICE DEPT
INDIANA,WESTFIELD POLICE DEPT
INDIANA,ANGOLA  POLICE DEPT
INDIANA,FLOYD COUNTY SHERIFF DEPT
INDIANA,JEFFERSONVILLE POLICE DEPARTMENT
INDIANA,MILTON POLICE DEPT
INDIANA,GREENCASTLE POLICE DEPT
INDIANA,JAY COUNTY SHERIFF OFFICE
INDIANA,HUNTINGTON COUNTY SHERIFF DEPT
INDIANA,MERRILLVILLE POLICE DEPT
INDIANA,VINCENNES POLICE DEPT
INDIANA,NORTH MANCHESTER POLICE DEPT
INDIANA,CHARLESTOWN POLICE DEPT
INDIANA,SHIPSHEWANA POLICE DEPARTMENT
INDIANA,PULASKI COUNTY SHERIFF OFFICE
INDIANA,AUSTIN POLICE DEPT
INDIANA,HAMILTON COUNTY DTF
INDIANA,LAKE STATION POLICE DEPT
INDIANA,LAWRENCE COUNTY SHERIFF DEPT
INDIANA,MONTEZUMA POLICE DEPT
INDIANA,GOSHEN CITY POLICE DEPT
INDIANA,MOUNT SUMMIT POLICE DEPT
INDIANA,CANNELTON POLICE DEPT
INDIANA,FORT WAYNE POLICE DEPT
INDIANA,CLARKS HILL POLICE DEPT
INDIANA,GARY POLICE DEPT
INDIANA,MARKLEVILLE POLICE DEPT
INDIANA,CLARKSVILLE POLICE DEPT
INDIANA,VANDERBURGH CTY SHERIFF DEPT
INDIANA,MICHIGAN CITY POLICE DEPT
INDIANA,SILVER LAKE POLICE DEPT
INDIANA,MONROE COUNTY SHERIFF DEPT.
INDIANA,ZIONSVILLE POLICE DEPARTMENT
INDIANA,RIDGEVILLE POLICE DEPT
INDIANA,SOUTH BEND POLICE DEPT
INDIANA,VINCENNES UNIVERSITY POLICE DEPT
INDIANA,IN UNIVERSITY PERDUE/FT WAYNE PD
INDIANA,WILKINSON POLICE DEPT.
INDIANA,LIGONIER POLICE DEPT
INDIANA,NEW ALBANY POLICE DEPT
INDIANA,FRENCH LICK POLICE DEPT
INDIANA,LINTON POLICE DEPT
INDIANA,ELKHART COUNTY SHERIFF DEPT
INDIANA,SPENCER COUNTY SHERIFF DEPT
INDIANA,PORTLAND POLICE DEPT
INDIANA,FRANKFORT POLICE DEPT
INDIANA,MARTIN COUNTY SHERIFF DEPT
INDIANA,OGDEN DUNES POLICE DEPT
INDIANA,PURDUE UNIVERSITY CALUMET POLICE
INDIANA,WEST BADEN SPRINGS POLICE DEPT
INDIANA,UNION CITY POLICE DEPT
INDIANA,STILESVILLE POLICE DEPT
INDIANA,PLAINFIELD POLICE DEPARTMENT
INDIANA,MILLERSBURG POLICE DEPT
INDIANA,ELLETTSVILLE POLICE DEPT
INDIANA,CHESTERFIELD POLICE DEPT
INDIANA,CEDAR LAKE POLICE DEPT
INDIANA,BOURBON POLICE DEPT
INDIANA,INDIANAPOLIS  AIRPORT POLICE DEPT
INDIANA,CHESTERTON POLICE DEPT
INDIANA,HOWARD COUNTY SHERIFF DEPT
INDIANA,CROWN POINT POLICE DEPT
INDIANA,RUSHVILLE POLICE DEPT
INDIANA,PURDUE UNIVERSITY
INDIANA,TIPTON COUNTY SHERIFF DEPT
INDIANA,SOUTH WHITLEY POLICE DEPT
INDIANA,STINESVILLE POLICE DEPT
INDIANA,MONTICELLO POLICE DEPT
INDIANA,ASHLEY POLICE DEPT
INDIANA,PITTSBORO POLICE DEPARTMENT
INDIANA,KEMPTON POLICE DEPT
INDIANA,ELKHART POLICE DEPT
INDIANA,LAKE COUNTY DTF
INDIANA,BARTHOLOMEW COUNTY SHERIFF DEPT
INDIANA,MENTONE POLICE DEPARTMENT
INDIANA,DUNKIRK POLICE DEPT
INDIANA,SHOALS POLICE DEPT
INDIANA,IN LAW ENFORCEMENT ACADEMY
INDIANA,PRINCES LAKES MARSHALS DEPT
INDIANA,COLUMBIA POLICE DEPT
INDIANA,BLOOMFIELD POLICE DEPT
INDIANA,CUMBERLAND POLICE DEPT
INDIANA,FAIRVIEW PARK POLICE DEPT
INDIANA,GOSPORT POLICE DEPT
INDIANA,GOSPORT POLICE DEPT
INDIANA,LEBANON POLICE DEPT
INDIANA,LAPAZ POLICE DEPT
INDIANA,OSSIAN POLICE DEPT.
INDIANA,BAINBRIDGE POLICE DEPT
INDIANA,LAWRENCE COUNTY SHERIFF DEPT
INDIANA,LAKE STATION POLICE DEPT
INDIANA,FAIRVIEW PARK POLICE DEPT
INDIANA,CUMBERLAND POLICE DEPT
INDIANA,BROOKVILLE POLICE DEPT
INDIANA,HARTFORD CITY POLICE DEPT
INDIANA,TRAFALGAR POLICE DEPT
INDIANA,REDKEY POLICE DEPT
INDIANA,BATESVILLE POLICE DEPT
INDIANA,BOONE COUNTY SHERIFF DEPT
INDIANA,CONNERSVILLE POLICE DEPT
INDIANA,TERRE HAUTE POLICE DEPARTMENT
INDIANA,WEST LAFAYETTE POLICE DEPT
INDIANA,HUNTINGTON POLICE DEPT
INDIANA,GREENDALE POLICE DEPT
INDIANA,LAUREL POLICE DEPT
INDIANA,MIAMI COUNTY SHERIFF DEPT
INDIANA,MORGAN COUNTY SHERIFF
INDIANA,DELAWARE COUNTY SHERIFF OFFICE
INDIANA,RENSSELAER POLICE DEPT
INDIANA,BICKNELL POLICE DEPT
INDIANA,SEYMOUR POLICE DEPT
INDIANA,CLINTON POLICE DEPT
INDIANA,OWEN COUNTY SHERIFF OFFICE
INDIANA,DALEVILLE POLICE DEPT
INDIANA,HAGERSTOWN POLICE DEPT
INDIANA,YORKTOWN POLICE DEPT
INDIANA,WALKERTON POLICE DEPT
INDIANA,MISHAWAKA POLICE DEPT
INDIANA,PORTAGE POLICE DEPT
INDIANA,BEECH GROVE POLICE DEPT
INDIANA,GRIFFITH POLICE DEPT
INDIANA,GRANT COUNTY SHERIFF DEPT
INDIANA,SAINT JOHN POLICE DEPT
INDIANA,SYRACUSE POLICE DEPARTMENT
INDIANA,FISHERS POLICE DEPT
INDIANA,LOGANSPORT POLICE DEPT
INDIANA,WHITLEY COUNTY SHERIFF DEPT
INDIANA,ROME CITY POLICE DEPT
INDIANA,NEW CARLISLE POLICE DEPT
INDIANA,HIGHLAND POLICE DEPT
INDIANA,HAMLET POLICE DEPT
INDIANA,CLAY CITY POLICE DEPT
INDIANA,GIBSON COUNTY SHERIFF DEPT
INDIANA,ANDERSON POLICE DEPT
INDIANA,PARKE COUNTY SHERIFF OFFICE
INDIANA,HEBRON POLICE DEPT
INDIANA,LAFAYETTE POLICE DEPARTMENT
INDIANA,IN UNIVERSITY BLOOMINGTON POLICE
INDIANA,LAGRANGE COUNTY SHERIFF DEPT
INDIANA,NASHVILLE POLICE DEPT
INDIANA,WABASH COUNTY SHERIFF DEPT
INDIANA,WINCHESTER POLICE DEPT
INDIANA,SELMA POLICE DEPT
INDIANA,WARSAW POLICE DEPARTMENT
INDIANA,SCOTTSBURG POLICE DEPT
INDIANA,GASTON POLICE DEPT
INDIANA,SELLERSBURG POLICE DEPT
INDIANA,VALPARAISO UNIV POLICE DEPT
INDIANA,RUSH COUNTY SHERIFF DEPT
INDIANA,GENEVA POLICE DEPT
INDIANA,INDIANAPOLIS METRO POLICE DEPT
INDIANA,JOHNSON COUNTY SHERIFF OFFICE
INDIANA,MORRISTOWN POLICE DEPT
INDIANA,MUNCIE POLICE DEPT
INDIANA,HUNTINGBURG POLICE DEPT
INDIANA,VIGO COUNTY SHERIFF DEPT
INDIANA,STARKE COUNTY POLICE DEPT
INDIANA,BLUFFTON POLICE DEPT
INDIANA,BEDFORD POLICE DEPT
INDIANA,SAINT JOSEPH COUNTY METRO HOMICIDE
INDIANA,ORESTES POLICE DEPT
INDIANA,ALEXANDRIA POLICE DEPT
INDIANA,SAINTJOSEPH COUNTY PROSECUTOR SVU
INDIANA,US DEPT OF VA INDIANAPOLIS
INDIANA,WEST TERRE HAUTE POLICE DEPT
INDIANA,KNOX POLICE DEPT
INDIANA,FORT BRANCH POLICE DEPT
INDIANA,ROANOKE POLICE DEPT
INDIANA,KNIGHTSTOWN POLICE DEPT
INDIANA,JEFFERSON COUNTY SHERIFF DEPT
INDIANA,WINDFALL POLICE DEPT
INDIANA,BURNS HARBOR POLICE DEPT
INDIANA,UTICA POLICE DEPT
INDIANA,WAYNE COUNTY SHERIFF DEPT
INDIANA,NEW WHITELAND POLICE DEPT
INDIANA,KIRKLIN POLICE DEPT
INDIANA,BERNE POLICE DEPT
INDIANA,DAVIESS COUNTY SHERIFF DEPT
INDIANA,WESTPORT POLICE DEPT
INDIANA,VAN BUREN POLICE DEPT
INDIANA,ROSSVILLE POLICE DEPT
INDIANA,IN DEPT OF CORRECTIONS
INDIANA,KOSCIUSKO COUNTY SHERIFF OFFICE
INDIANA,CLARK COUNTY SHERIFF DEPT
INDIANA,GALVESTON POLICE DEPT
INDIANA,MITCHELL POLICE DEPT
INDIANA,DYER POLICE DEPT
INDIANA,PORTER COUNTY SHERIFF DEPT
INDIANA,HENRY COUNTY SHERIFF DEPT
INDIANA,MOORELAND POLICE DEPT
INDIANA,NEWBURGH POLICE DEPT
INDIANA,HUDSON POLICE DEPT
INDIANA,BRAZIL POLICE DEPT
INDIANA,ROSELAND POLICE DEPT
INDIANA,FOUNTAIN CITY POLICE DEPT
INDIANA,FREMONT POLICE DEPT
INDIANA,US DOJ DEA INDIANAPOLIS
INDIANA,TIPPECANOE CTY SHERIFF OFFICE
INDIANA,PAOLI POLICE DEPT
INDIANA,KENDALLVILLE POLICE DEPT
INDIANA,FORTVILLE POLICE DEPT
INDIANA,JENNINGS COUNTY SHERIFF DEPT
INDIANA,HAMILTON POLICE DEPT
INDIANA,NOBLE COUNTY SHERIFF DEPT
INDIANA,SWAYZEE POLICE DEPT
INDIANA,NEW HAVEN POLICE DEPT
INDIANA,NOBLESVILLE POLICE DEPARTMENT
INDIANA,WINONA LAKE POLICE DEPARTMENT
INDIANA,LAWRENCE POLICE DEPT
INDIANA,HOMECROFT POLICE DEPT
INDIANA,ODON POLICE DEPT
INDIANA,MOORES HILL POLICE
INDIANA,ARCADIA POLICE DEPT
INDIANA,GARRETT POLICE DEPT
INDIANA,BLOOMINGTON POLICE DEPT
INDIANA,LAWRENCEBURG POLICE DEPT
INDIANA,JONESBORO POLICE DEPT
INDIANA,NEW CASTLE POLICE DEPT
INDIANA,HARBOR BELT RAILROAD POLICE DEPART
INDIANA,MEDORA POLICE DEPT
INDIANA,PERU POLICE DEPARTMENT
INDIANA,CONSERVATION OFFICERS
INDIANA,MARTINSVILLE POLICE DEPT
INDIANA,CAYUGA MARSHAL OFFICE
INDIANA,PIKE COUNTY SHERIFF DEPT
INDIANA,IN STATE POLICE
INDIANA,MILFORD POLICE DEPARTMENT
INDIANA,NORTH VERNON POLICE DEPT
INDIANA,GREENFIELD POLICE DEPT
INDIANA,SWEETSER POLICE DEPT
INDIANA,VEVAY POLICE DEPT
INDIANA,SHELBY COUNTY SHERIFF DEPT
INDIANA,KOKOMO POLICE DEPT
INDIANA,BROWNSBURG POLICE DEPT
INDIANA,CLERMONT POLICE DEPT
INDIANA,IN STATE EXCISE POLICE
INDIANA,BOONVILLE POLICE DEPARTMENT
INDIANA,HANCOCK COUNTY SHERIFF DEPT
INDIANA,PENDLETON POLICE DEPARTMENT
INDIANA,WOODBURN POLICE DEPT
INDIANA,BUNKER HILL POLICE DEPT
INDIANA,PATOKA POLICE DEPT
IOWA,BUENA VISTA COUNTY SHERIFF OFFICE
IOWA,SHELBY COUNTY SHERIFF DEPT.
IOWA,LINN COUNTY SHERIFF DEPT
IOWA,ESTHERVILLE POLICE DEPT
IOWA,BEDFORD POLICE DEPARTMENT
IOWA,TIPTON POLICE DEPT
IOWA,IA STATE PATROL
IOWA,MARSHALLTOWN POLICE DEPARTMENT
IOWA,CEDAR RAPIDS POLICE DEPT
IOWA,IA NARCOTICS ENFORCEMENT
IOWA,ALGONA POLICE DEPT
IOWA,DAVENPORT POLICE DEPT
IOWA,MAR-MAC LAW ENFORCMENT DISTRICT
IOWA,LISBON POLICE DEPT
IOWA,EAGLE GROVE POLICE DEPT
IOWA,LEON POLICE DEPT
IOWA,WOODBINE POLICE DEPT
IOWA,KOSSUTH COUNTY SHERIFF DEPT
IOWA,UNION COUNTY SHERIFF DEPT
IOWA,BOONE COUNTY SHERIFF DEPT
IOWA,POCAHONTAS COUNTY SHERIFF DEPT
IOWA,KEOKUK POLICE DEPT
IOWA,MARSHALL COUNTY SHERIFF DEPT
IOWA,DYERSVILLE POLICE DEPARTMENT
IOWA,MONROE POLICE DEPT
IOWA,LAKE PARK POLICE DEPT
IOWA,COLFAX POLICE DEPT
IOWA,BETTENDORF POLICE DEPT
IOWA,BUCHANAN COUNTY SHERIFF DEPT
IOWA,LANSING POLICE DEPT
IOWA,MADRID POLICE DEPT
IOWA,WOODBURY COUNTY SHERIFF DEPT
IOWA,SHELL ROCK POLICE DEPT
IOWA,MELBOURNE POLICE DEPT
IOWA,PERRY POLICE DEPT
IOWA,NORTHWOOD POLICE DEPT
IOWA,ROBINS POLICE DEPT
IOWA,LAURENS POLICE DEPT
IOWA,OKOBOJI POLICE DEPT
IOWA,WASHINGTON COUNTY SHERIFF OFFICE
IOWA,WATERLOO POLICE DEPT
IOWA,MANNING POLICE DEPT
IOWA,LENOX POLICE DEPT
IOWA,ALBIA POLICE DEPT
IOWA,MUSCATINE POLICE DEPT
IOWA,GLENWOOD POLICE DEPT
IOWA,CLARION POLICE DEPT
IOWA,NEW SHARON POLICE DEPT
IOWA,SUMNER POLICE DEPT
IOWA,DUBUQUE POLICE DEPT
IOWA,URBANDALE POLICE DEPT
IOWA,SUTHERLAND POLICE DEPT
IOWA,WINDSOR HEIGHTS POLICE DEPT
IOWA,POCAHONTAS POLICE DEPT.
IOWA,FOREST CITY POLICE DEPT
IOWA,POCAHONTAS POLICE DEPT.
IOWA,WINDSOR HEIGHTS POLICE DEPT
IOWA,BEDFORD POLICE DEPARTMENT
IOWA,FOREST CITY POLICE DEPT
IOWA,CHARLES CITY POLICE DEPT
IOWA,CLAYTON COUNTY SHERIFF OFFICE
IOWA,TIPTON POLICE DEPT
IOWA,LOUISA COUNTY SHERIFF'S OFFICE
IOWA,IA STATE UNIVERSITY POLICE
IOWA,BLOOMFIELD POLICE DEPT
IOWA,HARRISON COUNTY SHERIFF DEPT
IOWA,ELKADER POLICE DEPT
IOWA,RINGGOLD COUNTY SHERIFF DEPT
IOWA,CHICKASAW COUNTY SHERIFF DEPT
IOWA,MASON CITY POLICE DEPT
IOWA,DENISON POLICE DEPT
IOWA,LEMARS POLICE DEPT
IOWA,MUSCATINE COUNTY SHERIFF DEPT
IOWA,CALHOUN COUNTY SHERIFF DEPT
IOWA,NORTH LIBERTY POLICE DEPT
IOWA,REMSEN POLICE DEPT
IOWA,MAHASKA COUNTY SHERIFF DEPT
IOWA,ATLANTIC POLICE DEPT
IOWA,SIOUX RAPIDS POLICE DEPT
IOWA,OSKALOOSA POLICE DEPT
IOWA,SIOUX COUNTY SHERIFF DEPT
IOWA,EMMET COUNTY SHERIFF DEPT
IOWA,SIDNEY POLICE DEPT
IOWA,KNOXVILLE POLICE DEPT
IOWA,HIAWATHA POLICE DEPT
IOWA,GUTHRIE COUNTY SHERIFF DEPT
IOWA,GUTTENBERG POLICE DEPT
IOWA,MAQUOKETA POLICE DEPT
IOWA,WINNEBAGO COUNTY SHERIFF OFFICE
IOWA,CEDAR COUNTY SHERIFF DEPT
IOWA,CLARKE COUNTY SHERIFF OFFICE
IOWA,WAVERLY POLICE DEPT
IOWA,SCOTT COUNTY SHERIFF DEPT
IOWA,ALTOONA POLICE DEPT
IOWA,IA 5TH JUDICIAL DISTCORRECTIONS
IOWA,MARION POLICE DEPT
IOWA,DICKINSON COUNTY SHERIFF DEPT
IOWA,DECORAH POLICE DEPT
IOWA,POLK COUNTY SHERIFF OFFICE
IOWA,OSAGE POLICE DEPT
IOWA,WAPELLO POLICE DEPT
IOWA,OSCEOLA COUNTY SHERIFF OFFICE
IOWA,CRESCO POLICE DEPT
IOWA,NEWELL POLICE DEPT
IOWA,CARLISLE POLICE DEPARTMENT
IOWA,ORANGE CITY POLICE DEPT
IOWA,EMMETSBURG POLICE DEPT
IOWA,TAMA COUNTY SHERIFF DEPT
IOWA,PAGE COUNTY SHERIFF DEPT
IOWA,IA 8TH JUDICIAL DEPT OF CORRECTIONS
IOWA,WRIGHT COUNTY SHERIFF DEPT
IOWA,SAINT ANSGAR POLICE DEPT
IOWA,FLOYD COUNTY SHERIFF DEPT
IOWA,N CENTRAL IA NTF
IOWA,CEDAR FALLS POLICE DEPT
IOWA,FORT MADISON POLICE DEPT
IOWA,MONTICELLO POLICE DEPT
IOWA,STORM LAKE POLICE DEPT
IOWA,APPANOOSE COUNTY SHERIFF DEPT
IOWA,IDA COUNTY SHERIFF DEPT
IOWA,BREMER COUNTY SHERIFF DEPT
IOWA,AMES POLICE DEPT
IOWA,IA DNR DES MOINES
IOWA,CORALVILLE POLICE DEPT
IOWA,HARLAN POLICE DEPT
KANSAS,CHEYENNE COUNTY SHERIFF DEPT
KANSAS,US DOJ ATF WICHITA
KANSAS,MIAMI COUNTY SHERIFF DEPT
KANSAS,KICKAPOO TRIBAL POLICE DEPT
KANSAS,COFFEYVILLE POLICE DEPT
KANSAS,BEL AIRE POLICE DEPARTMENT
KANSAS,GREENWOOD COUNTY SHERIFF DEPT
KANSAS,WABAUNSEE COUNTY SHERIFF DEPT
KANSAS,DODGE CITY POLICE DEPT
KANSAS,REPUBLIC COUNTY SHERIFF DEPT
KANSAS,CLEARWATER POLICE DEPT
KANSAS,WAMEGO POLICE DEPT
KANSAS,SEDGWICK POLICE DEPT
KANSAS,PITTSBURG POLICE DEPT
KANSAS,GEARY COUNTYSHERIFF DEPT
KANSAS,LACYGNE POLICE DEPARTMENT
KANSAS,LABETTE COUNTY SHERIFF DEPT
KANSAS,MERRIAM POLICE DEPT
KANSAS,CALDWELL POLICE DEPARTMENT
KANSAS,DICKINSON COUNTY SHERIFF DEPT
KANSAS,SCOTT CITY POLICE DEPT
KANSAS,EL DORADO POLICE DEPARTMENT
KANSAS,CARBONDALE POLICE DEPARTMENT
KANSAS,NORTON POLICE DEPT
KANSAS,OAKLEY POLICE DEPT
KANSAS,HALSTEAD POLICE DEPT
KANSAS,GODDARD POLICE DEPT
KANSAS,BAXTER SPRINGS POLICE DEPT
KANSAS,CRAWFORD COUNTY SHERIFF DEPT
KANSAS,SOUTH HUTCHINSON POLICE DEPT
KANSAS,COWLEY COUNTY SHERIFF DEPT
KANSAS,LEAVENWORTH COUNTY SHERIFF DEPT
KANSAS,METRO TOPEKA AIRPORT AUTH POLICE
KANSAS,FRONTENAC POLICE DEPT
KANSAS,YATES CENTER POLICE DEPT
KANSAS,STAFFORD POLICE DEPT
KANSAS,GRANT COUNTY SHERIFF DEPT
KANSAS,PITTSBURG STATE UNIV POLICE DEPT
KANSAS,IOLA POLICE DEPT
KANSAS,KS STATE HIGHWAY PATROL
KANSAS,HAMILTON CO SHERIFF DEPT
KANSAS,PRAIRIE VILLAGE POLICE DEPT
KANSAS,CHEROKEE COUNTY SHERIFF OFFICE
KANSAS,LAHARPE POLICE DEPT
KANSAS,KIOWA COUNTY SHERIFF DEPT
KANSAS,FORD COUNTY SHERIFF DEPT
KANSAS,GREELEY COUNTY SHERIFF DEPT
KANSAS,PRATT COUNTY SHERIFF DEPT
KANSAS,HAYS POLICE DEPT
KANSAS,CHAUTAUQUA COUNTY SHERIFF DEPT
KANSAS,NEWTON POLICE DEPT
KANSAS,HAVEN POLICE DEPT
KANSAS,SALINE COUNTY SHERIFF DEPT
KANSAS,NEWTON POLICE DEPT
KANSAS,HAYS POLICE DEPT
KANSAS,CHAUTAUQUA COUNTY SHERIFF DEPT
KANSAS,PRATT COUNTY SHERIFF DEPT
KANSAS,HAVEN POLICE DEPT
KANSAS,OLATHE POLICE DEPT
KANSAS,PLAINVILLE POLICE DEPT
KANSAS,ARKANSAS CITY POLICE DEPT
KANSAS,MINNEAPOLIS POLICE DEPT
KANSAS,SEDAN POLICE DEPT
KANSAS,WOODSON COUNTY SHERIFF DEPT
KANSAS,PRATT POLICE DEPT
KANSAS,AUBURN WASHBURN SCHOOL POLICE
KANSAS,COMANCHE COUNTY SHERIFF DEPT
KANSAS,GARDEN PLAIN POLICE DEPT
KANSAS,WILSON COUNTY SHERIFF DEPT
KANSAS,NEODESHA POLICE DEPT
KANSAS,LEON POLICE DEPARTMENT
KANSAS,LARNED CORRECTIONAL MENTAL HEALTH
KANSAS,CHANUTE POLICE DEPT
KANSAS,HOLTON POLICE DET
KANSAS,MCPHERSON COUNTY SHERIFF DEPT
KANSAS,ONAGA POLICE DEPT
KANSAS,HASKELL COUNTY SHERIFF DEPT
KANSAS,RAWLINS COUNTY SHERIFF DEPT
KANSAS,SAINT  MARYS POLICE DEPT
KANSAS,SMITH COUNTY SHERIFF DEPT
KANSAS,DECATUR COUNTY SHERIFF DEPT
KANSAS,JEFFERSON COUNTY SHERIFF DEPT
KANSAS,FORT SCOTT POLICE DEPT
KANSAS,LINDSBORG POLICE DEPT
KANSAS,LINN COUNTY SHERIFF DEPT
KANSAS,BALDWIN CITY POLICE DEPARTMENT
KANSAS,HUTCHINSON POLICE DEPT
KANSAS,CANEY POLICE DEPARTMENT
KANSAS,FRANKFORT POLICE DEPT
KANSAS,LINN VALLEY POLICE DEPT
KANSAS,SALINA POLICE DEPT
KANSAS,WYANDOTTE COUNTY SHERIFF OFFICE
KANSAS,ARMA POLICE DEPT
KANSAS,MCPHERSON POLICE DEPT
KANSAS,OTTAWA COUNTY SHERIFF DEPT
KANSAS,BURRTON POLICE DEPT
KANSAS,NEMAHA COUNTY SHERIFF DEPT
KANSAS,ANDOVER POLICE DEPARTMENT
KANSAS,MEADE COUNTY SHERIFF
KANSAS,ATCHISON POLICE DEPT
KANSAS,RENO COUNTY SHERIFF DEPT
KANSAS,BURDEN POLICE DEPT
KANSAS,BARTON COUNTY  SHERIFF OFFICE
KANSAS,PLEASANTON POLICE DEPARTMENT
KANSAS,GOODLAND POLICE DEPT
KANSAS,GRAHAM COUNTY SHERIFF DEPT
KANSAS,MOUNT HOPE POLICE DEPT
KANSAS,GARDNER PUBLIC SAFETY DEPT
KANSAS,BURLINGAME POLICE DEPT
KANSAS,RICE COUNTY SHERIFF OFFICE
KANSAS,OSAWATOMIE POLICE DEPT
KANSAS,KS STATE GAMING AGENCY
KANSAS,KANSAS CITY POLICE DEPT
KANSAS,RILEY COUNTY POLICE DEPT
KANSAS,COLBY POLICE DEPT
KANSAS,PARKER POLICE DEPT
KANSAS,SHERMAN COUNTY SHERIFF DEPT
KANSAS,EUDORA POLICE DEPARTMENT
KANSAS,LENEXA POLICE DEPARTMENT
KANSAS,US FBI TOPEKA
KANSAS,ELLSWORTH CORRECTIONAL FACILITY
KANSAS,THOMAS COUNTY SHERIFF DEPT
KANSAS,KS BUR OF PRISONS NCENTRAL REGION
KANSAS,FORT HAYS STATE UNIV POLICE DEPT
KANSAS,OTTAWA POLICE DEPT
KANSAS,TOPEKA POLICE DEPT
KANSAS,HOISINGTON POLICE DEPT
KANSAS,SAINT FRANCIS POLICE DEPT
KANSAS,BUTLER COUNTY SHERIFF OFFICE
KANSAS,CLAY CENTER POLICE DEPT
KANSAS,LOUISBURG POLICE DEPT
KANSAS,GREAT BEND POLICE DEPT
KANSAS,WINFIELD POLICE DEPT
KANSAS,BONNER SPRINGS POLICE DEPARTMENT
KANSAS,GRAY COUNTY SHERIFF'S OFFICE
KANSAS,FINNEY COUNTY SHERIFF DEPT
KANSAS,GARNETT POLICE DEPT
KANSAS,WICHITA COUNTY SHERIFF'S DEPT
