yfips,year,fips,state,county_name,total_pop,total_pop_15to64,female_pop_15to64,male_pop_15to64,asian_pop_15to64,black_pop_15to64,latino_pop_15to64,native_pop_15to64,other_pop_15to64,white_pop_15to64,urbanicity,region,division,commuting_zone,metro_area,land_area,total_jail_adm,total_jail_adm_dcrp,female_jail_adm_dcrp,male_jail_adm_dcrp,total_jail_pop,female_jail_pop,male_jail_pop,asian_jail_pop,black_jail_pop,latino_jail_pop,native_jail_pop,white_jail_pop,total_jail_pretrial,female_jail_pretrial,male_jail_pretrial,jail_from_state_prison,jail_from_other_state_prison,jail_from_state_jail,jail_from_other_state_jail,jail_from_fed,jail_from_ice,total_jail_pop_dcrp,female_jail_pop_dcrp,male_jail_pop_dcrp,total_prison_pop,female_prison_pop,male_prison_pop,asian_prison_pop,black_prison_pop,latino_prison_pop,native_prison_pop,other_prison_pop,white_prison_pop,total_prison_adm,female_prison_adm,male_prison_adm,asian_prison_adm,black_prison_adm,latino_prison_adm,native_prison_adm,other_prison_adm,white_prison_adm,num_facilites,num_employees,confined_pop,capacity,ucr_population,index_crime,violent_crime,property_crime,murder_crime,rape_crime,robbery_crime,agr_assault_crime,burglary_crime,larceny_crime,mv_theft_crime,arson_crime
201451061,2014,51061,VA,Fauquier County,67174,44377,22402,21975,741,3616,2962,144,,36914,suburban,South,South Atlantic,74,47900,647.985,1385.221,,,,63.16162,6.192316,51.70584,0,20.12503,5.758854,0,34.67697,33.74812,0,4,7.740395,0,1.199761,0,0.6178689,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,67089,638,36,602,1,11,6,18,68,499,28,7
201551061,2015,51061,VA,Fauquier County,68161,44836,22569,22267,767,3638,3100,134,,37197,suburban,South,South Atlantic,74,47900,647.985,1093.418,,,,61.02217,6.226752,49.81402,0,24.90701,6.226752,0,24.90701,37.36052,0,4,6.226752,0,1.24535,0,0.6178689,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
201651061,2016,51061,VA,Fauquier County,68445,44899,22573,22326,819,3633,3229,134,,37084,suburban,South,South Atlantic,74,47900,647.985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197051063,1970,51063,VA,Floyd County,9812,5975,2989,2986,,285,,,2,5688,small/mid,South,South Atlantic,32,13980,380.918,0,,,,3,0,3,,,,,,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197151063,1971,51063,VA,Floyd County,9962,6086,3029,3057,,285,,,2,5799,small/mid,South,South Atlantic,32,13980,380.918,0,,,,3.25,0,3.25,,,,,,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197251063,1972,51063,VA,Floyd County,10189,6265,3108,3157,,282,,,3,5980,small/mid,South,South Atlantic,32,13980,380.918,0,,,,3.5,0,3.5,,,,,,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197351063,1973,51063,VA,Floyd County,10161,6267,3100,3167,,282,,,4,5981,small/mid,South,South Atlantic,32,13980,380.918,0,,,,3.75,0,3.75,,,,,,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197451063,1974,51063,VA,Floyd County,10418,6459,3189,3270,,280,,,5,6174,small/mid,South,South Atlantic,32,13980,380.918,0,,,,4,0,4,,,,,,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197551063,1975,51063,VA,Floyd County,10664,6645,3274,3371,,281,,,6,6358,small/mid,South,South Atlantic,32,13980,380.918,0,,,,4.25,0,4.25,,,,,,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197651063,1976,51063,VA,Floyd County,10775,6761,3330,3431,,275,,,9,6477,small/mid,South,South Atlantic,32,13980,380.918,0,,,,4.5,0,4.5,,,,,,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197751063,1977,51063,VA,Floyd County,11121,7018,3454,3564,,269,,,11,6738,small/mid,South,South Atlantic,32,13980,380.918,0,,,,4.75,0,4.75,,,,,,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10304,118,6,112,1,0,1,4,59,45,8,0
197851063,1978,51063,VA,Floyd County,11504,7295,3589,3706,,268,,,11,7016,small/mid,South,South Atlantic,32,13980,380.918,104.2857,,,,5,0,5,,,,,,2,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,10266,99,6,93,2,1,0,3,45,43,5,0
197951063,1979,51063,VA,Floyd County,11522,7337,3609,3728,,259,,,12,7066,small/mid,South,South Atlantic,32,13980,380.918,119.6286,,,,5.8,0,5.8,,,,,,2.6,0,2.1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
198051063,1980,51063,VA,Floyd County,11601,7387,3627,3760,,258,,,12,7117,small/mid,South,South Atlantic,32,13980,380.918,134.9714,,,,6.6,0,6.6,,,,,,3.2,0,2.2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11539,135,8,127,0,1,1,6,65,56,5,1
198151063,1981,51063,VA,Floyd County,11710,7496,3676,3820,,252,,,13,7231,small/mid,South,South Atlantic,32,13980,380.918,150.3143,,,,7.4,0,7.4,,,,,,3.8,0,2.3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11761,117,5,112,0,0,0,5,66,35,10,1
198251063,1982,51063,VA,Floyd County,11678,7493,3680,3813,,245,,,14,7234,small/mid,South,South Atlantic,32,13980,380.918,165.6571,,,,8.2,0,8.2,,,,,,4.4,0,2.4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,11902,126,8,118,0,0,0,8,65,36,15,2
198351063,1983,51063,VA,Floyd County,11618,7465,3669,3796,,240,,,17,7208,small/mid,South,South Atlantic,32,13980,380.918,181,,,,9,0,9,,,,,,5,0,2.5,4,0,0,0,0,0,,,,4,0,4,0,,0,0,4,,,,,,,,,,,0,0,0,0,12029,111,8,103,1,1,0,6,47,42,10,4
198451063,1984,51063,VA,Floyd County,11704,7550,3707,3843,,236,,,18,7296,small/mid,South,South Atlantic,32,13980,380.918,214.4,,,,8.8,0,8.6,,,,,,4.6,0,2.6,0,0,0,0,0,0,,,,8,0,8,0,,0,0,2,6,,,,,,,,,,0,0,0,0,12080,80,5,75,0,2,0,3,39,27,7,2
198551063,1985,51063,VA,Floyd County,11680,7549,3717,3832,,228,,,17,7304,small/mid,South,South Atlantic,32,13980,380.918,247.8,,,,8.6,0,8.2,,,,,,4.2,0,2.7,0,0,0,0,0,0,,,,11,0,11,0,,0,0,2,9,12,,,0,0,0,0,0,12,0,0,0,0,11847,83,10,73,0,5,0,5,32,30,9,2
198651063,1986,51063,VA,Floyd County,11673,7568,3724,3844,,228,,,18,7322,small/mid,South,South Atlantic,32,13980,380.918,281.2,,,,8.4,0,7.8,,,,,,3.8,0,2.8,0,0,0,0,0,0,,,,13,0,13,0,,0,0,2,11,11,,,0,,0,0,1,10,0,0,0,0,12037,76,1,75,0,0,0,1,41,32,2,0
198751063,1987,51063,VA,Floyd County,11797,7652,3768,3884,,219,,,18,7415,small/mid,South,South Atlantic,32,13980,380.918,314.6,,,,8.2,0,7.4,,,,,,3.4,0,2.9,0,0,0,0,0,0,,,,16,,,0,,0,0,1,15,15,,,0,0,0,0,0,15,0,0,0,0,12039,98,17,81,1,2,0,14,37,35,9,0
198851063,1988,51063,VA,Floyd County,11926,7730,3812,3918,,212,,,21,7497,small/mid,South,South Atlantic,32,13980,380.918,348,,,,8,0,7,,,,,,3,0,3,0,0,0,0,0,0,,,,21,,,0,,0,0,3,18,20,0,20,0,,0,0,3,17,0,0,0,0,12086,78,7,71,0,0,0,7,44,20,7,0
198951063,1989,51063,VA,Floyd County,12020,7768,3833,3935,,210,,,23,7535,small/mid,South,South Atlantic,32,13980,380.918,0,,,,8.4,0,7.6,,,,,,3,0,3,0,0,0,0,0,0,,,,18,,,0,,0,0,3,15,7,0,7,0,,0,0,2,5,0,0,0,0,11962,66,7,59,1,2,0,4,40,17,2,0
199051063,1990,51063,VA,Floyd County,11982,7729,3817,3912,5,202,40,8,,7474,small/mid,South,South Atlantic,32,13980,380.918,0,,,,8.8,0,8.2,0,0,0,0,7.6,3,0,3,0,0,0,0,0,0,,,,15,,,0,,0,0,3,12,10,,,0,0,0,0,0,10,0,0,0,0,12005,83,6,77,1,2,1,2,36,28,12,1
199151063,1991,51063,VA,Floyd County,12152,7843,3864,3979,5,193,41,8,,7596,small/mid,South,South Atlantic,32,13980,380.918,0,,,,9.2,0,8.8,0,0,0,0,8.4,3,0,3,0,0,0,0,0,0,,,,15,,,0,,0,0,3,12,10,0,10,0,,0,0,1,9,0,0,0,0,12196,99,13,86,0,1,0,12,45,28,11,2
199251063,1992,51063,VA,Floyd County,12414,7994,3925,4069,3,188,47,8,,7748,small/mid,South,South Atlantic,32,13980,380.918,0,,,,9.6,0,9.4,0,0,0,0,9.2,3,0,3,0,0,0,0,0,0,,,,17,,,0,4,0,0,0,13,17,,,0,,0,0,2,15,0,0,0,0,12372,97,13,84,3,2,0,8,41,32,10,1
199351063,1993,51063,VA,Floyd County,12502,8063,3950,4113,3,184,49,8,,7819,small/mid,South,South Atlantic,32,13980,380.918,0,,,,10,0,10,0,0,0,0,10,3,0,3,0,0,0,0,0,0,,,,21,,,0,5,0,0,0,16,18,,,0,,0,0,2,16,0,0,0,0,,,,,,,,,,,,
199451063,1994,51063,VA,Floyd County,12689,8187,4003,4184,3,189,57,6,,7932,small/mid,South,South Atlantic,32,13980,380.918,144.1429,,,,5.648667,0.9662194,4.608123,0,1.486491,0.0743246,0,4.087852,2.638522,0.1486491,2.489873,2.051358,0,0.0743246,0,0,0,,,,21,,,0,4,0,0,0,17,6,,,0,0,0,0,0,6,0,0,0,0,12670,103,14,89,0,1,1,12,37,37,11,4
199551063,1995,51063,VA,Floyd County,12882,8310,4059,4251,3,188,68,6,,8045,small/mid,South,South Atlantic,32,13980,380.918,138.6365,,,,5.633796,0.8262901,4.807506,0,1.352111,0.0751173,0,4.281685,3.079809,0.2253519,2.854457,1.592487,0,0.0751173,0,0,0,,,,19,,,0,,0,0,2,17,13,,,0,,0,0,1,12,0,0,0,0,12682,119,3,116,1,1,0,1,49,56,10,1
199651063,1996,51063,VA,Floyd County,13082,8440,4117,4323,3,178,75,6,,8178,small/mid,South,South Atlantic,32,13980,380.918,132.9016,,,,5.538107,0.3034579,5.310514,0,1.365561,0.0758645,0,4.248411,3.527699,0.3034579,3.224241,1.122794,0,0.0758645,0,0,0,,,,19,,,0,,0,0,3,16,15,,,0,,0,0,1,14,0,0,0,0,12791,139,9,130,0,1,0,8,59,59,11,1
199751063,1997,51063,VA,Floyd County,13276,8622,4212,4410,3,181,86,6,,8346,small/mid,South,South Atlantic,32,13980,380.918,126.99,,,,5.897401,0.9956651,6.433528,0.0765896,1.838151,0.0765896,0,5.514453,3.98266,0.3829481,3.599712,0.6433528,0,0.0765896,0,0,0,,,,17,,,0,4,0,0,0,13,8,,,0,,0,0,1,7,0,0,0,0,12904,157,6,151,1,2,0,3,67,64,16,4
199851063,1998,51063,VA,Floyd County,13378,8713,4249,4464,3,177,91,6,,8436,small/mid,South,South Atlantic,32,13980,380.918,120.6193,,,,6.554201,1.233732,6.168659,0.0771082,2.236139,0.0771082,0,5.089144,3.701196,0.6939742,3.007221,0.1542165,0,0.0771082,0,0,0,,,,19,,,0,5,0,0,0,14,9,,,0,,0,0,1,8,0,0,0,0,13170,156,3,153,0,1,0,2,63,67,19,4
199951063,1999,51063,VA,Floyd County,13652,8946,4363,4583,3,177,100,6,,8660,small/mid,South,South Atlantic,32,13980,380.918,384.2826,,,,22.81503,2.430467,20.38456,0.0784022,9.408259,0.470413,0,12.93636,14.6612,1.254435,13.40677,2.038456,0,1.136831,0,0,0,,,,15,,,0,4,0,0,0,11,4,,,0,0,0,0,0,4,0,0,0,0,13248,161,3,158,0,2,0,1,54,92,9,3
200051063,2000,51063,VA,Floyd County,13909,9146,4452,4694,12,180,122,8,,8824,small/mid,South,South Atlantic,32,13980,380.918,480.9469,467.919215659,77.799389645,390.119826014,23.90126,4.250895,25.18455,0.0802056,6.015417,0.8020555,0,22.61797,12.59227,1.523906,11.06837,0,0,2.245756,0,1.4437,0,33.7665392171,6.49665006314,27.2698891539,17,,,0,4,0,0,0,13,4,0,4,0,0,0,0,0,4,0,0,0,0,13874,149,9,140,1,5,2,1,45,82,12,1
200151063,2001,51063,VA,Floyd County,14086,9235,4492,4743,12,200,148,8,,8867,small/mid,South,South Atlantic,32,13980,380.918,519.9163,594.142231431,106.734071199,487.408160232,37.78483,5.813051,30.84146,0.0807368,7.831471,3.229473,0,25.59357,15.05742,1.978052,13.07936,0,0,2.745052,0,1.937684,0,37.1389355154,6.13599804168,31.0029374738,33,4,29,0,5,0,0,0,28,16,,,0,,0,0,2,14,0,0,0,0,14088,188,12,176,1,3,2,6,41,114,14,7
200251063,2002,51063,VA,Floyd County,14172,9296,4542,4754,13,217,163,9,,8894,small/mid,South,South Atlantic,32,13980,380.918,561.8314,527.06964165,105.381277276,421.688364374,39.99754,5.713934,33.9571,0.0816276,7.754625,0.8162764,0,31.10013,17.63157,2.448829,15.18274,0,0,3.265105,0,0.4081382,0,41.1403282316,8.2443911734,32.8959370582,20,5,15,0,,0,0,3,17,7,,,0,0,0,0,0,7,0,0,0,0,14296,167,4,163,0,1,0,3,34,111,17,1
200351063,2003,51063,VA,Floyd County,14261,9357,4568,4789,15,195,170,9,,8968,small/mid,South,South Atlantic,32,13980,380.918,768.0975,477.552470493,71.6781323107,405.874338182,40.32409,5.925173,33.57598,0.0822941,6.583525,0.5760584,0,32.25927,20.73811,3.291763,17.44634,0,0,2.715704,0,4.937644,0,39.5011521345,5.92517282018,33.5759793143,21,6,15,0,,0,0,2,19,7,,,0,0,0,0,0,7,0,0,0,0,14429,179,3,176,0,0,1,2,13,146,16,1
200451063,2004,51063,VA,Floyd County,14371,9395,4613,4782,16,209,179,12,,8979,small/mid,South,South Atlantic,32,13980,380.918,748.7329,631.312310598,75.9225262419,555.389784356,40.84962,6.189336,41.34477,0,9.490315,0.9077693,0,37.13602,21.20879,2.640784,18.56801,0,0,0.8252448,0,5.033994,0,44.1505994993,5.28156704291,38.8690324564,31,,,0,,0,0,2,29,13,,,0,0,0,0,0,13,0,0,0,0,14493,215,6,209,0,1,0,5,32,151,21,5
200551063,2005,51063,VA,Floyd County,14588,9563,4697,4866,25,183,226,9,,9120,small/mid,South,South Atlantic,32,13980,380.918,592.2167,687.801765769,103.220371842,584.581393927,48.18621,7.933605,41.33826,0,9.353302,1.503209,0,38.41535,22.04707,3.423977,18.62309,0,0,0.9603837,0,8.768721,0,49.4388836007,7.09848835483,42.3403952459,27,,,0,5,0,0,0,22,11,,,0,,0,0,2,9,0,0,0,0,14673,187,9,178,0,1,0,8,34,129,12,3
200651063,2006,51063,VA,Floyd County,14762,9674,4731,4943,26,200,238,12,,9198,small/mid,South,South Atlantic,32,13980,380.918,587.8268,726.544834723,108.948073294,617.596761429,50.562,7.99233,45.43008,0,9.674926,2.523894,0,41.22359,27.42631,3.365191,24.06112,0,0,1.093687,0,3.617581,0,53.0858951726,7.9923297011,45.0935654715,30,,,0,4,,0,1,25,15,,,0,,,0,3,12,0,0,0,0,14795,170,16,154,0,1,0,15,28,103,21,2
200751063,2007,51063,VA,Floyd County,14823,9622,4727,4895,27,172,253,15,,9155,small/mid,South,South Atlantic,32,13980,380.918,780.6779,723.753594464,86.1511848259,637.602409638,58.54935,6.858638,53.19627,0,11.70987,7.444131,0,40.9009,27.01634,3.596603,23.41974,0,0,1.212808,0,2.537138,0,52.9453398007,5.68765103705,47.2576887637,29,,,0,,,0,6,23,13,,,0,,,0,3,10,0,0,0,0,14878,185,13,172,0,3,0,10,64,91,16,1
200851063,2008,51063,VA,Floyd County,15101,9776,4810,4966,29,190,267,15,,9275,small/mid,South,South Atlantic,32,13980,380.918,696.7901,765.441666087,182.997840775,582.443825312,50.55847,7.660375,44.85575,0,9.36268,3.23438,0,39.91906,28.08804,4.255764,23.83228,0,0,1.361844,0,1.503703,0,54.7291216828,8.42641220311,46.3027094797,37,,,0,,0,0,2,35,14,0,14,0,0,0,0,0,14,0,0,0,0,14676,171,10,161,2,1,0,7,39,105,15,2
200951063,2009,51063,VA,Floyd County,15150,9772,4817,4955,29,206,272,15,,9250,small/mid,South,South Atlantic,32,13980,380.918,733.9832,713.374341962,130.099960714,583.189069798,61.8508,7.67803,52.72248,0,11.30377,3.753704,0,40.05373,29.85901,4.255764,23.83228,0,0,1.328421,0,0.4265572,0.4265572,57.6705399625,8.18989916627,49.3953293465,45.6,3.4,42.2,0,,,0,3.6,42,13.5,,,0,0,0,0,0,13.5,0,0,0,0,14977,163,8,155,1,0,0,7,42,106,6,1
201051063,2010,51063,VA,Floyd County,15292,9851,4853,4998,29,201,273,14,,9334,small/mid,South,South Atlantic,32,13980,380.918,779.2961,667.791856866,77.7506689753,590.04118789,61.25025,7.256729,51.05627,0,13.39039,4.319481,0,40.60313,31.96416,4.255764,23.83228,0,0,1.308186,0,0.4265572,0,61.1638595939,8.12062542631,53.0432341676,54.2,5.8,48.4,0,3.6,,0,1.6,49,13,,,0,0,0,0,0,13,0,0,0,0,15279,178,10,168,0,4,1,5,47,107,10,4
201151063,2011,51063,VA,Floyd County,15366,9880,4869,5011,28,219,271,14,,9348,small/mid,South,South Atlantic,32,13980,380.918,702.7174,706.666666667,91.5729421353,615.093724532,63.7555,7.775061,56.75795,0,15.11817,5.269763,0,44.14507,33.9511,4.255764,23.83228,0,0,1.271161,0,0.4265572,0,66.9519152405,8.63895680522,58.3129584352,62.8,8.2,54.6,0,4.4,,0,2.4,56,22,,,0,,,0,2,20,0,0,0,0,15462,198,11,187,1,2,0,8,38,139,9,1
201251063,2012,51063,VA,Floyd County,15399,9853,4856,4997,39,216,269,16,,9313,small/mid,South,South Atlantic,32,13980,380.918,675.1502,710.841275465,92.1139061116,618.727369353,68.91163,8.950691,63.95834,0,16.68478,5.909194,0,50.31505,37.71456,4.255764,23.83228,0,0,1.241427,0,0.4265572,0,76.906421612,9.55899025686,67.3474313551,71.4,10.6,60.8,0,5.2,3.2,0,0,63,31,6,25,0,,,0,2,29,0,0,0,0,15548,154,9,145,0,2,0,7,29,107,7,2
201351063,2013,51063,VA,Floyd County,15431,9799,4821,4978,50,214,275,16,,9244,small/mid,South,South Atlantic,32,13980,380.918,683.9741,710.593492107,92.0817972657,618.511694841,75.83718,39.74285,67.23708,0,17.54766,6.8627,0,53.9026,41.52368,4.255764,23.83228,0,0,1.203765,0,0.4265572,0,80.7887466577,11.2930506081,69.4956960496,80,13,67,0,6,4,0,0,70,52,11,41,0,,,0,4,48,0,0,0,0,15448,154,12,142,0,3,0,9,33,98,10,1
201451063,2014,51063,VA,Floyd County,15482,9742,4782,4960,49,209,282,17,,9185,small/mid,South,South Atlantic,32,13980,380.918,696.9564,,,,83.25538,70.93742,70.93742,0,18.52061,7.862522,0,57.83322,45.60263,4.255764,23.83228,0,0,1.173138,0,0.4265572,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,15584,153,10,143,1,2,1,6,45,91,7,0
201551063,2015,51063,VA,Floyd County,15526,9701,4781,4920,51,215,274,21,,9140,small/mid,South,South Atlantic,32,13980,380.918,515.8602,,,,75.30807,11.64648,62.96104,0,17.16323,6.042159,0,51.40213,31.52431,4.255764,23.83228,0,0,1.138378,0.5254051,0.4265572,0,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
201651063,2016,51063,VA,Floyd County,15547,9678,4771,4907,52,223,269,17,,9117,small/mid,South,South Atlantic,32,13980,380.918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
197051065,1970,51065,VA,Fluvanna County,7689,4425,2214,2211,,1450,,,5,2970,small/mid,South,South Atlantic,31,16820,287.117,0,,,,0.4205674,0,0.4205674,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,349,1195,1303,,,,,,,,,,,,
197151065,1971,51065,VA,Fluvanna County,8011,4695,2349,2346,,1506,,,5,3184,small/mid,South,South Atlantic,31,16820,287.117,0,,,,0.5824011,0,0.5824011,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,349,1195,1303,,,,,,,,,,,,
197251065,1972,51065,VA,Fluvanna County,7978,4737,2369,2368,,1490,,,5,3242,small/mid,South,South Atlantic,31,16820,287.117,0,,,,0.7303745,0,0.7303745,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,349,1195,1303,,,,,,,,,,,,
197351065,1973,51065,VA,Fluvanna County,8412,5096,2551,2545,,1578,,,5,3513,small/mid,South,South Atlantic,31,16820,287.117,0,,,,0.8991945,0,0.8991945,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,349,1195,1303,,,,,,,,,,,,
197451065,1974,51065,VA,Fluvanna County,8443,5174,2592,2582,,1571,,,5,3598,small/mid,South,South Atlantic,31,16820,287.117,0,,,,1.036749,0,1.036749,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,349,1195,1303,,,,,,,,,,,,
197551065,1975,51065,VA,Fluvanna County,8905,5549,2784,2765,,1660,,,8,3881,small/mid,South,South Atlantic,31,16820,287.117,0,,,,1.225863,0,1.225863,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,349,1195,1303,,,,,,,,,,,,
197651065,1976,51065,VA,Fluvanna County,9652,6122,3074,3048,,1794,,,11,4317,small/mid,South,South Atlantic,31,16820,287.117,0,,,,1.446966,0,1.446966,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,349,1195,1303,,,,,,,,,,,,
197751065,1977,51065,VA,Fluvanna County,9682,6181,3101,3080,,1787,,,11,4383,small/mid,South,South Atlantic,31,16820,287.117,0,,,,1.589651,0,1.589651,,,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,349,1195,1303,9610,164,8,156,2,0,1,5,98,56,2,0
197851065,1978,51065,VA,Fluvanna County,10026,6468,3250,3218,,1847,,,11,4610,small/mid,South,South Atlantic,31,16820,287.117,104.4256,,,,1.780163,0,1.780163,,,,,,1.335122,0,1.335122,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,349,1195,1303,9768,107,12,95,2,0,0,10,44,46,5,0
197951065,1979,51065,VA,Fluvanna County,10119,6559,3295,3264,,1851,,,11,4697,small/mid,South,South Atlantic,31,16820,287.117,106.1674,,,,1.727276,0,1.727276,,,,,,1.151518,0,1.55012,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,349,1195,1303,,,,,,,,,,,,
198051065,1980,51065,VA,Fluvanna County,10280,6680,3354,3326,,1879,,,11,4790,small/mid,South,South Atlantic,31,16820,287.117,108.9931,,,,1.691985,0,1.691985,,,,,,0.9795701,0,1.781036,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,349,1195,1303,10181,162,13,149,1,2,1,9,81,66,2,0
198151065,1981,51065,VA,Fluvanna County,10428,6808,3419,3389,,1867,,,12,4929,small/mid,South,South Atlantic,31,16820,287.117,111.5099,,,,1.65129,0,1.65129,,,,,,0.8033301,0,2.008325,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,349,1195,1303,10377,130,5,125,1,0,1,3,74,45,1,5
198251065,1982,51065,VA,Fluvanna County,10440,6824,3433,3391,,1828,,,13,4983,small/mid,South,South Atlantic,31,16820,287.117,112.9192,,,,1.594599,0,1.594599,,,,,,0.620122,0,2.214721,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,1,349,1195,1303,10502,91,12,79,1,2,0,9,47,25,4,3
198351065,1983,51065,VA,Fluvanna County,10503,6874,3463,3411,,1792,,,17,5065,small/mid,South,South Atlantic,31,16820,287.117,114.6585,,,,1.54348,0,1.54348,,,,,,0.4409944,0,2.425469,0,0,0,0,0,0,,,,9,0,9,0,4,0,0,0,5,,,,,,,,,,1,349,1195,1303,10614,145,9,136,3,0,0,6,57,78,0,1
198451065,1984,51065,VA,Fluvanna County,10529,6922,3488,3434,,1763,,,17,5142,small/mid,South,South Atlantic,31,16820,287.117,115.7515,,,,2.091107,0,2.091107,,,,,,1.045554,0,2.613884,0,0,0,0,0,0,,,,15,0,15,0,5,0,0,0,10,,,,,,,,,,1,349,1195,1303,10629,100,6,94,2,0,0,4,52,38,3,1
198551065,1985,51065,VA,Fluvanna County,10761,7083,3580,3503,,1756,,,25,5302,small/mid,South,South Atlantic,31,16820,287.117,119.2029,,,,2.679211,0,2.679211,,,,,,1.669017,0,2.854897,0,0,0,0,0,0,,,,15,0,15,0,4,0,0,0,11,7,,,0,,0,0,3,4,1,349,1195,1303,10632,102,3,99,1,0,0,2,44,55,0,0
198651065,1986,51065,VA,Fluvanna County,10868,7173,3623,3550,,1736,,,25,5412,small/mid,South,South Atlantic,31,16820,287.117,120.6055,,,,3.220788,0,3.220788,,,,,,2.263257,0,3.046692,0,0,0,0,0,0,,,,9,0,9,0,,0,0,1,8,4,0,4,0,,0,0,4,,1,349,1195,1303,10751,92,1,91,0,0,0,1,55,31,4,1
198751065,1987,51065,VA,Fluvanna County,11194,7384,3733,3651,,1757,,,26,5601,small/mid,South,South Atlantic,31,16820,287.117,123.7302,,,,3.806411,0,3.806411,,,,,,2.887622,0,3.281389,0,0,0,0,0,0,,,,9,0,9,0,,0,0,1,8,6,0,6,0,4,0,0,2,,1,349,1195,1303,10917,94,7,87,3,4,0,0,50,34,2,1
198851065,1988,51065,VA,Fluvanna County,11483,7566,3831,3735,,1763,,,29,5774,small/mid,South,South Atlantic,31,16820,287.117,126.5937,,,,4.387995,0,4.387995,,,,,,3.510396,0,3.510396,0,0,0.6581992,0,0,0,,,,9,0,9,0,,0,0,2,7,4,0,4,0,,0,0,4,,1,349,1195,1303,11883,119,2,117,0,1,0,1,75,40,2,0
198951065,1989,51065,VA,Fluvanna County,11983,7861,3986,3875,,1792,,,31,6038,small/mid,South,South Atlantic,31,16820,287.117,124.9012,,,,7.465645,0,6.978755,,,,,,3.86266,0,3.700363,0,0,0.4936523,0,0,0,,,,13,0,13,0,6,0,0,0,7,6,0,6,0,5,0,0,1,,1,349,1195,1303,12266,123,10,113,1,2,0,7,61,42,10,0
199051065,1990,51065,VA,Fluvanna County,12553,8216,4187,4029,14,1818,42,10,,6332,small/mid,South,South Atlantic,31,16820,287.117,158.4113,,,,11.85404,0,10.8662,0,4.741615,0,0,8.23197,5.202605,0,4.873326,0,0,0.5076382,0,0,0,,,,17,0,17,0,6,0,0,0,11,13,,,0,6,0,0,0,7,1,349,1195,1303,12429,108,8,100,0,0,0,8,43,51,3,3
