Date,Offense,Street,Subdivison,Zip,E.D.,City,Area
5/19/2002,SEXUAL BATTERY,HEATHER WAY,122,23693,5,TABB,100
6/27/2002,PETIT LARCENY,HEATHER WAY,122,23693,5,TABB,100
1/22/2002,CITIZEN REQUESTED ASSISTANCE,HEAVENS WAY,114,23693,5,TABB,100
6/3/2002,"BURGLARY, RESIDENTIAL",HEDGEROW LANE,66,23693,2,TABB,100
9/2/2002,LOST PROPERTY,HEDGEROW LANE,66,23693,2,TABB,100
8/12/2002,GRAND LARCENY,HEDGEROW LANE,66,23693,2,TABB,100
11/20/2002,OBSCENE/THREATENING PHONE CALL,HEDGEROW LANE,66,23693,2,TABB,100
5/6/2002,"ASSAULT, SIMPLE, DOMESTIC",HEDGEROW LANE,66,23693,2,TABB,100
5/7/2002,CITIZEN REQUESTED ASSISTANCE,HEDGEROW LANE,66,23693,2,TABB,100
7/3/2002,GRAND LARCENY,HILDA HOLLOW ROAD,198,23693,2,TABB,100
11/3/2002,PETIT LARCENY,HOMESTEAD PLACE,204,23693,5,TABB,100
2/25/2002,"DAMAGE PROPERTY, PRIVATE",HOMESTEAD PLACE,204,23693,5,TABB,100
7/24/2002,"DAMAGE PROPERTY, PRIVATE",HOMESTEAD PLACE,204,23693,5,TABB,100
5/11/2002,CITIZEN REQUESTED ASSISTANCE,HONEY SUCKLE LANE,62,23693,2,TABB,100
8/31/2002,"DAMAGE PROPERTY, PRIVATE",HONEYSUCKLE LANE,62,23693,2,TABB,100
4/30/2002,"DAMAGE PROPERTY, PRIVATE",HONEYSUCKLE LANE,62,23693,2,TABB,100
6/28/2002,GRAND LARCENY,HONEYSUCKLE LANE,62,23693,2,TABB,100
2/4/2002,"DAMAGE PROPERTY, PRIVATE",HOUNDS CHASE,66,23693,2,TABB,100
6/30/2002,CARRYING CONCEALED WEAPON -1ST,INDIAN SUMMER DRIVE,65,23693,5,TABB,100
3/22/2002,DRIVING UNDER THE INFLUENCE OF,INDIAN SUMMER DRIVE,65,23693,5,TABB,100
11/5/2002,PETIT LARCENY,INDIAN SUMMER DRIVE,65,23693,5,TABB,100
1/5/2002,"LARCENY,FROM MOTOR VEHICLE",INDIAN SUMMER DRIVE,65,23693,5,TABB,100
6/14/2002,GRAND LARCENY,INDIAN SUMMER DRIVE,65,23693,5,TABB,100
7/25/2002,CREDIT CARD FRAUD,IRONWOOD DRIVE,54,23693,2,TABB,100
7/23/2002,CITIZEN REQUESTED ASSISTANCE,IRONWOOD DRIVE,54,23693,2,TABB,100
7/18/2002,GRAND LARCENY,JARA LANE,279,23693,2,TABB,100
9/2/2002,CITIZEN REQUESTED ASSISTANCE,JENKINS COURT,203,23693,2,TABB,100
10/31/2002,"DAMAGE PROPERTY, PRIVATE",JONATHAN JUNCTION,198,23693,2,TABB,100
11/23/2002,"ASSAULT, SIMPLE, DOMESTIC",JOTANK TURN,174,23693,5,TABB,100
9/27/2002,RUNAWAY JUVENILE,JOTANK TURN,174,23693,5,TABB,100
9/26/2002,CITIZEN REQUESTED ASSISTANCE,JOTANK TURN,174,23693,5,TABB,100
1/7/2002,CITIZEN REQUESTED ASSISTANCE,JOTANK TURN,174,23693,5,TABB,100
4/20/2002,"DAMAGE PROPERTY, PRIVATE",JUDITH CIRCLE,62,23693,2,TABB,100
8/19/2002,"DAMAGE PROPERTY, PRIVATE",JUDITH CIRCLE,62,23693,2,TABB,100
2/16/2002,"ASSAULT, SIMPLE, DOMESTIC",JUDITH CIRCLE,62,23693,2,TABB,100
9/7/2002,"DAMAGE PROPERTY, PRIVATE",JUDITH CIRCLE,62,23693,2,TABB,100
10/16/2002,"ASSAULT, SIMPLE",JUDITH CIRCLE,62,23693,2,TABB,100
4/2/2002,PETIT LARCENY,JUDITH CIRCLE,62,23693,2,TABB,100
8/26/2002,"ASSAULT, SIMPLE, DOMESTIC",JUDITH CIRCLE,62,23693,2,TABB,100
7/12/2002,"LARCENY,FROM MOTOR VEHICLE",KANAWAH RUN,174,23693,5,TABB,100
6/9/2002,"BURGLARY, RESIDENTIAL",KATHLEEN PLACE,62,23693,2,TABB,100
9/30/2002,RUNAWAY/MP JUVENILE,KATHLEEN PLACE,62,23693,2,TABB,100
7/2/2002,"ASSAULT, SIMPLE, DOMESTIC",KATHLEEN PLACE,62,23693,2,TABB,100
9/21/2002,CITIZEN REQUESTED ASSISTANCE,KAYLA COURT,168,23693,5,TABB,100
2/2/2002,PETIT LARCENY,KENTUCY DRIVE,99,23693,2,GRAFTON,100
3/29/2002,STALKING,KERR LANE,279,23693,2,TABB,100
11/15/2002,PETIT LARCENY,KERR LANE,279,23693,2,TABB,100
1/29/2002,"DAMAGE PROPERTY, PRIVATE",KICOTAN TURN,174,23693,5,TABB,100
3/16/2002,UNLAWFUL PURCHASE OR POSSESS A,KILN CREEK PARK & KILN CR,216,23693,2,TABB,100
8/7/2002,DRIVING UNDER THE INFLUENCE OF,KILN CREEK PARKWAY,216,23693,2,TABB,100
4/4/2002,ROBBERY,KILN CREEK PARKWAY,216,23693,2,TABB,100
1/31/2002,"DAMAGE PROPERTY, PRIVATE",KILN CREEK PARKWAY,216,23693,2,TABB,100
1/14/2002,ABDUCTION & KIDNAPPING,KILN CREEK PARKWAY,216,23693,2,TABB,100
2/25/2002,ABDUCTION & KIDNAPPING,KILN CREEK PARKWAY,216,23693,2,TABB,100
1/23/2002,"LARCENY,FROM MOTOR VEHICLE",KILN CREEK PARKWAY,216,23693,2,TABB,100
11/21/2002,ANNOYING PHONE CALLS,KILN CREEK PARKWAY,216,23693,2,TABB,100
6/13/2002,"FRAUD, ALL OTHERS",KILN CREEK PARKWAY,216,23693,2,TABB,100
6/2/2002,CITIZEN REQUESTED ASSISTANCE,KILN CREEK PARKWAY & FA,216,23693,2,TABB,100
5/2/2002,"DAMAGE PROPERTY, PRIVATE",KILN CREEK PARKWAY & VIC,216,23693,2,TABB,100
4/7/2002,CRUELTY TO ANIMALS,KILN CREEK RECREATION A,216,23693,2,TABB,100
7/9/2002,GRAND LARCENY,KINGS POINTE CROSSING,285,23693,2,TABB,100
7/25/2002,"ASSAULT, SIMPLE",KINGS POINTE CROSSING,285,23693,2,TABB,100
6/25/2002,"DAMAGE PROPERTY, PRIVATE",KINGSTON COURT,192,23693,2,TABB,100
7/20/2002,"DAMAGE PROPERTY, PRIVATE",KISKIAC TURN,174,23693,5,TABB,100
6/22/2002,"DAMAGE PROPERTY, PRIVATE",KISKIAC TURN,174,23693,5,TABB,100
4/6/2002,"DAMAGE PROPERTY, PRIVATE",KISKIAC TURN,174,23693,5,TABB,100
4/21/2002,"DAMAGE PROPERTY, PRIVATE",LAKE DALE WAY,236,23693,5,TABB,100
10/7/2002,CITIZEN REQUESTED ASSISTANCE,LAKE HERON WAY,236,23693,5,TABB,100
6/12/2002,"LARCENY,FROM MOTOR VEHICLE",LAKELAND CRESCENT,236,23693,5,TABB,100
10/27/2002,"DAMAGE PROPERTY, PRIVATE",LAKELAND CRESCENT,236,23693,5,TABB,100
6/30/2002,GRAND LARCENY,LAKELAND CRESCENT,236,23693,5,TABB,100
11/4/2002,PETIT LARCENY,LAKELAND CRESCENT,236,23693,5,TABB,100
9/10/2002,GRAND LARCENY,LAKELAND CRESCENT,236,23693,5,TABB,100
8/2/2002,"DAMAGE PROPERTY, PRIVATE","LAKELAND CRESCENT, PAR",236,23693,5,TABB,100
7/16/2002,IDENTITY FRAUD > $200 OR IMPRI,LAMBS CREEK DRIVE,108,23693,5,TABB,100
8/17/2002,RECKLESS - GENERAL,LAMBS CREEK DRIVE,108,23693,5,TABB,100
5/22/2002,GRAND LARCENY,LAMBS CREEK DRIVE,108,23693,5,TABB,100
7/24/2002,"ASSAULT, SIMPLE, DOMESTIC",LAMBS CREEK DRIVE,108,23693,5,TABB,100
7/2/2002,"LARCENY,FROM MOTOR VEHICLE",LANCE WAY,279,23693,2,TABB,100
9/24/2002,GRAND LARCENY,LANCE WAY,279,23693,2,TABB,100
4/4/2002,ASSAULT & BATTERY -POLICE OFCR,LAWSON DRIVE,154,23693,4,TABB,100
2/8/2002,"DAMAGE PROPERTY, PRIVATE",LAWSON DRIVE,154,23693,4,TABB,100
8/1/2002,CURFEW VIOLATION,LAWSON DRIVE,154,23693,4,TABB,100
10/5/2002,PETIT LARCENY,LAWSON DRIVE,154,23693,4,TABB,100
3/4/2002,CITIZEN REQUESTED ASSISTANCE,LEXINGTON COURT,111,23693,2,TABB,100
6/6/2002,PETIT LARCENY,LIBERTY DRIVE,149,23693,2,TABB,100
5/20/2002,"LARCENY,FROM MOTOR VEHICLE",LIBERTY DRIVE,149,23693,2,TABB,100
2/15/2002,PETIT LARCENY,LILBURNE WAY,112,23693,2,TABB,100
8/24/2002,GRAND LARCENY,LILBURNE WAY,112,23693,2,TABB,100
1/21/2002,"DAMAGE PROPERTY, PRIVATE",LILBURNE WAY,112,23693,2,TABB,100
3/16/2002,CITIZEN REQUESTED ASSISTANCE,LINDEN COURT,192,23693,2,TABB,100
11/30/2002,"DAMAGE PROPERTY, PRIVATE",LITTLE BAY AVENUE,243,23693,5,TABB,100
2/8/2002,CITIZEN REQUESTED ASSISTANCE,LITTLE BAY AVENUE,243,23693,5,TABB,100
10/17/2002,GRAND LARCENY,LITTLE BAY AVENUE,243,23693,5,TABB,100
9/25/2002,MOTOR VEHICLE THEFT,LITTLE BAY AVENUE,243,23693,5,TABB,100
9/3/2002,MOTOR VEHICLE THEFT,LITTLE BAY AVENUE,243,23693,5,TABB,100
9/11/2002,PETIT LARCENY,LITTLE BAY AVENUE,243,23693,5,TABB,100
2/11/2002,"DAMAGE PROPERTY, PRIVATE",LITTLE BAY AVENUE,243,23693,5,TABB,100
9/27/2002,"ASSAULT, SIMPLE",LITTLE BAY AVENUE,243,23693,5,TABB,100
9/28/2002,"DAMAGE PROPERTY, PRIVATE",LITTLE BAY AVENUE,243,23693,5,TABB,100
10/28/2002,CONTRIBUTING TO THE DELINQUENC,LITTLE BAY AVENUE,243,23693,5,TABB,100
4/18/2002,GRAND LARCENY,LITTLE BAY AVENUE,243,23693,5,TABB,100
11/24/2002,CITIZEN REQUESTED ASSISTANCE,LITTLE BAY AVENUE,243,23693,5,TABB,100
2/11/2002,"DAMAGE PROPERTY, BUSINESS",LITTLE BAY AVENUE,243,23693,5,TABB,100
8/6/2002,CITIZEN REQUESTED ASSISTANCE,LITTLE BAY AVENUE,243,23693,5,TABB,100
6/24/2002,CITIZEN REQUESTED ASSISTANCE,LITTLE BAY AVENUE,243,23693,5,TABB,100
7/6/2002,RUNAWAY JUVENILE,LITTLE BAY AVENUE,243,23693,5,TABB,100
2/18/2002,RUNAWAY JUVENILE,LITTLE BAY AVENUE,243,23693,5,TABB,100
11/30/2002,STALKING,LITTLE BAY AVENUE,243,23693,5,TABB,100
7/10/2002,"DAMAGE PROPERTY, PRIVATE",LITTLE BAY AVENUE,243,23693,5,TABB,100
5/3/2002,"LARCENY,FROM MOTOR VEHICLE",LITTLE BAY AVENUE,243,23693,5,TABB,100
4/26/2002,UNLAWFUL PURCHASE OR POSSESS A,LITTLE BAY AVENUE,243,23693,5,TABB,100
7/3/2002,CITIZEN REQUESTED ASSISTANCE,LITTLE BAY AVENUE,243,23693,5,TABB,100
6/17/2002,CITIZEN REQUESTED ASSISTANCE,LITTLE BAY AVENUE,243,23693,5,TABB,100
2/18/2002,ANNOYING PHONE CALLS,LITTLE BAY AVENUE,243,23693,5,TABB,100
9/10/2002,"ASSAULT, SIMPLE, DOMESTIC",LITTLE BAY AVENUE,243,23693,5,TABB,100
11/1/2002,OBSCENE/THREATENING PHONE CALL,LITTLE BAY AVENUE,243,23693,5,TABB,100
8/26/2002,PETIT LARCENY,LOCKMERE COURT,157,23693,2,TABB,100
4/29/2002,PETIT LARCENY,LONG GREEN BLVD,279,23693,2,TABB,100
8/1/2002,GRAND LARCENY,LONG GREEN BLVD,279,23693,2,TABB,100
5/28/2002,"DAMAGE PROPERTY, PRIVATE",LONG GREEN BLVD,279,23693,2,TABB,100
7/8/2002,GRAND LARCENY,LONG GREEN BLVD,279,23693,2,TABB,100
9/23/2002,"DAMAGE PROPERTY, PRIVATE",LONG GREEN BLVD,279,23693,2,TABB,100
9/23/2002,GRAND LARCENY,LONG GREEN BLVD,279,23693,2,TABB,100
11/24/2002,"DAMAGE PROPERTY, PRIVATE",LONG GREEN BLVD,279,23693,2,TABB,100
7/16/2002,GRAND LARCENY,LONG GREEN BLVD,279,23693,2,TABB,100
7/1/2002,"LARCENY,FROM MOTOR VEHICLE",LORD PELHAM WAY,246,23693,5,TABB,100
4/5/2002,"DAMAGE PROPERTY, PRIVATE",MALCOLM COURT,279,23693,2,TABB,100
10/9/2002,"DAMAGE PROPERTY, PRIVATE",MANASSAS LOOP,174,23693,5,TABB,100
4/11/2002,PETIT LARCENY,MANSION ROAD,197,23693,5,TABB,100
8/13/2002,IDENTITY FRAUD > $200 OR IMPRI,MANSION ROAD,197,23693,5,TABB,100
6/24/2002,CITIZEN REQUESTED ASSISTANCE,MANSION ROAD,197,23693,5,TABB,100
11/16/2002,"DAMAGE PROPERTY, PRIVATE",MANSION ROAD,197,23693,5,TABB,100
10/19/2002,CITIZEN REQUESTED ASSISTANCE,MARY BIERBAUER WAY,285,23693,2,TABB,100
6/15/2002,"DAMAGE PROPERTY, PRIVATE",MARY BIERBAUER WAY,285,23693,2,TABB,100
1/29/2002,"ASSAULT, SIMPLE, DOMESTIC",MARY BIERBAUER WAY,285,23693,2,TABB,100
5/25/2002,GRAND LARCENY,MARY BIERBAUER WAY,285,23693,2,TABB,100
3/10/2002,"DAMAGE PROPERTY, PRIVATE",MARY BIERBAUER WAY,285,23693,2,TABB,100
3/30/2002,"DAMAGE PROPERTY, PRIVATE",MCDONALD CIRCLE,267,23693,4,TABB,100
8/18/2002,CITIZEN REQUESTED ASSISTANCE,MCDONALD CIRCLE,267,23693,4,TABB,100
8/18/2002,GRAND LARCENY,MCDONALD CIRCLE,267,23693,4,TABB,100
8/30/2002,"DRUGS, POSSESS COCAINE",MEADOWLAKE & HAMPTON,122,23693,5,TABB,100
8/17/2002,PETIT LARCENY,MEADOWLAKE ROAD,122,23693,5,TABB,100
8/15/2002,RAPE,MEHERRIN RUN,174,23693,5,TABB,100
8/17/2002,CITIZEN REQUESTED ASSISTANCE,MEHERRIN RUN,174,23693,5,TABB,100
2/23/2002,GRAND LARCENY,MILL ROAD,129,23693,4,TABB,100
2/19/2002,"BURGLARY, RESIDENTIAL",MILL ROAD,129,23693,4,TABB,100
3/19/2002,DEAD ON ARRIVAL,MILL ROAD,129,23693,4,TABB,100
7/16/2002,"LARCENY,FROM MOTOR VEHICLE",MONTY MANOR,198,23693,2,TABB,100
10/31/2002,"DAMAGE PROPERTY, PRIVATE",MONTY MANOR,198,23693,2,TABB,100
1/21/2002,"DAMAGE PROPERTY, PRIVATE",MONTY MANOR,198,23693,2,TABB,100
7/2/2002,"BURGLARY, RESIDENTIAL",MONTY MANOR,198,23693,2,TABB,100
11/11/2002,"BURGLARY, RESIDENTIAL",MONTY MANOR,198,23693,2,TABB,100
8/25/2002,CITIZEN REQUESTED ASSISTANCE,MONUMENT LANE,192,23693,2,TABB,100
6/24/2002,"DAMAGE PROPERTY, PRIVATE",MOORES CREEK,132,23693,4,TABB,100
2/19/2002,AGGRAVATED SEXUAL BATTERY -VIC,MOUNT VERNON DRIVE,154,23693,4,TABB,100
2/21/2002,CITIZEN REQUESTED ASSISTANCE,MOUNT VERNON DRIVE,154,23693,4,TABB,100
3/25/2002,"ASSAULT, SIMPLE",MOUNT VERNON DRIVE,154,23693,4,TABB,100
5/19/2002,"DAMAGE PROPERTY, PRIVATE",MOYOCK ROAD,174,23693,5,TABB,100
1/2/2002,"DAMAGE PROPERTY, PRIVATE",MOYOCK ROAD,174,23693,5,TABB,100
8/16/2002,ANNOYING PHONE CALLS,MOYOCK ROAD,174,23693,5,TABB,100
5/28/2002,"DAMAGE PROPERTY, PRIVATE",MT VERNON DRIVE,154,23693,4,TABB,100
3/14/2002,GRAND LARCENY,MT VERNON DRIVE,154,23693,4,TABB,100
10/27/2002,"ASSAULT, AGGRAVATED",MT VERNON DRIVE,154,23693,4,TABB,100
11/11/2002,"DAMAGE PROPERTY, PRIVATE",MT VERNON DRIVE,154,23693,4,TABB,100
11/13/2002,TRESPASS ON CHURCH OR SCHOOL P,MT VERNON DRIVE,154,23693,4,TABB,100
2/8/2002,ROBBERY,MT VERNON DRIVE,154,23693,4,TABB,100
2/8/2002,ROBBERY,MT VERNON DRIVE,154,23693,4,TABB,100
9/14/2002,ROBBERY,MT. VERNON DRIVE,154,23693,4,TABB,100
2/16/2002,GRAND LARCENY,MT. VERNON DRIVE,154,23693,4,TABB,100
6/28/2002,ANNOYING PHONE CALLS,MYERS ROAD,245,23693,4,TABB,100
3/24/2002,CITIZEN REQUESTED ASSISTANCE,N BOWMAN TERRACE,90,23693,4,TABB,100
2/18/2002,CITIZEN REQUESTED ASSISTANCE,N. FERN COVE COURT,236,23693,5,TABB,100
4/18/2002,CITIZEN REQUESTED ASSISTANCE,NANTICOKE RUN,174,23693,5,TABB,100
7/12/2002,"LARCENY,FROM MOTOR VEHICLE",NOTTOWAY TURN,174,23693,5,TABB,100
7/10/2002,CITIZEN REQUESTED ASSISTANCE,OAK STREET,241,23693,2,TABB,100
1/11/2002,"ASSAULT, AGGRAVATED, DOMESTIC",OAK STREET,241,23693,2,TABB,100
6/4/2002,"ASSAULT, SIMPLE, DOMESTIC",OAK STREET,241,23693,2,TABB,100
10/3/2002,"ASSAULT, SIMPLE",OAK STREET,241,23693,2,TABB,100
11/5/2002,UNLAWFUL PURCHASE OR POSSESS A,OAK STREET,241,23693,2,TABB,100
6/7/2002,RECOVERED VEHICLE-STOLEN OTHER,OAK STREET,241,23693,2,TABB,100
10/14/2002,"DAMAGE PROPERTY, PRIVATE",OAKWOOD DRIVE,152,23693,5,TABB,100
2/7/2002,"ASSAULT, SIMPLE, DOMESTIC",OAKWOOD DRIVE,152,23693,5,TABB,100
2/20/2002,CREDIT CARD FRAUD,OAKWOOD DRIVE,152,23693,5,TABB,100
8/15/2002,"DAMAGE PROPERTY, PRIVATE",OAKWOOD DRIVE,152,23693,5,TABB,100
7/5/2002,GRAND LARCENY,OAKWOOD DRIVE,152,23693,5,TABB,100
9/26/2002,CITIZEN REQUESTED ASSISTANCE,OAKWOOD DRIVE,152,23693,5,TABB,100
8/21/2002,"DAMAGE PROPERTY, PRIVATE",OAKWOOD DRIVE,152,23693,5,TABB,100
2/8/2002,DRIVING UNDER THE INFLUENCE OF,ORIANA RD & MAPLE RD,73,23693,2/3/2004,TABB,100
10/2/2002,"DRUGS, PWID HEROIN",ORIANA ROAD,73,23693,2/3/2004,TABB,100
6/14/2002,CITIZEN REQUESTED ASSISTANCE,ORIANA ROAD,73,23693,2/3/2004,TABB,100
3/21/2002,DRIVING W/SUSPENDED OR REVOKED,ORIANA ROAD,73,23693,2/3/2004,TABB,100
11/21/2002,"ASSAULT, SIMPLE",ORIANA ROAD,73,23693,2/3/2004,TABB,100
1/17/2002,DRUNK IN PUBLIC,ORIANA ROAD,73,23693,2/3/2004,TABB,100
3/11/2002,RESISTING ARREST/OBS JUSTICE W,ORIANA ROAD,73,23693,2/3/2004,TABB,100
3/26/2002,OVERDOSE,ORIANA ROAD,73,23693,2/3/2004,TABB,100
5/5/2002,CITIZEN REQUESTED ASSISTANCE,ORIANA ROAD,73,23693,2/3/2004,TABB,100
7/12/2002,MOTOR VEHICLE THEFT,ORIANA ROAD,73,23693,2/3/2004,TABB,100
7/16/2002,"MANUF, SALE, POSSESSION CONTRO",ORIANA ROAD,73,23693,2/3/2004,TABB,100
7/29/2002,ABUSE AND NEGLECT OF CHILDREN,ORIANA ROAD,73,23693,2/3/2004,TABB,100
11/3/2002,GRAND LARCENY,ORIANA ROAD,73,23693,2/3/2004,TABB,100
8/16/2002,"ASSAULT, SIMPLE, DOMESTIC",ORIANA ROAD,73,23693,2/3/2004,TABB,100
5/29/2002,"ASSAULT, SIMPLE, DOMESTIC",ORIANA ROAD,73,23693,2/3/2004,TABB,100
10/30/2002,ABDUCTION & KIDNAPPING,ORIANA ROAD,73,23693,2/3/2004,TABB,100
9/11/2002,"ASSAULT, SIMPLE",ORIANA ROAD,73,23693,2/3/2004,TABB,100
10/10/2002,VIOLATE PROTECTIVE ORDERS,ORIANA ROAD,73,23693,2/3/2004,TABB,100
11/14/2002,CITIZEN REQUESTED ASSISTANCE,ORIANA ROAD,73,23693,2/3/2004,TABB,100
10/11/2002,"MANUF, SALE, POSSESSION CONTRO",ORIANA ROAD,73,23693,2/3/2004,TABB,100
7/22/2002,"DAMAGE PROPERTY, PRIVATE",ORIANA ROAD,73,23693,2/3/2004,TABB,100
5/16/2002,POSSESSION OF MARIJUANA,ORIANA ROAD,73,23693,2/3/2004,TABB,100
10/4/2002,"ASSAULT, SIMPLE",ORIANA ROAD,73,23693,2/3/2004,TABB,100
8/8/2002,CITIZEN REQUESTED ASSISTANCE,ORIANA ROAD,73,23693,2/3/2004,TABB,100
11/7/2002,"ASSAULT, SIMPLE",ORIANA ROAD,73,23693,2/3/2004,TABB,100
7/22/2002,VIOLATE PROTECTIVE ORDERS,ORIANA ROAD,73,23693,2/3/2004,TABB,100
9/29/2002,"ASSAULT, SIMPLE, DOMESTIC",ORIANA ROAD,73,23693,2/3/2004,TABB,100
5/26/2002,"ASSAULT, SIMPLE, DOMESTIC",ORIANA ROAD,73,23693,2/3/2004,TABB,100
7/6/2002,"ASSAULT, SIMPLE",ORIANA ROAD,73,23693,2/3/2004,TABB,100
10/7/2002,CITIZEN REQUESTED ASSISTANCE,ORIANA ROAD,73,23693,2/3/2004,TABB,100
3/29/2002,CITIZEN REQUESTED ASSISTANCE,ORIANA ROAD,73,23693,2/3/2004,TABB,100
4/12/2002,"LARCENY,FROM MOTOR VEHICLE",ORIANA ROAD,73,23693,2/3/2004,TABB,100
3/6/2002,OBSTRUCTING JUSTICE,ORIANA ROAD,73,23693,2/3/2004,TABB,100
5/21/2002,PETIT LARCENY,ORIANA ROAD,73,23693,2/3/2004,TABB,100
1/11/2002,PETIT LARCENY,ORIANA ROAD,73,23693,2/3/2004,TABB,100
3/5/2002,PETIT LARCENY,OWEN DAVIS BLVD,42,23693,2,TABB,100
3/5/2002,"BURGLARY, RESIDENTIAL",OWEN DAVIS BLVD,42,23693,2,TABB,100
9/23/2002,PETIT LARCENY,OWEN DAVIS BLVD,42,23693,2,TABB,100
7/6/2002,"DAMAGE PROPERTY, PRIVATE",PAMLICO RUN,174,23693,5,TABB,100
3/4/2002,CITIZEN REQUESTED ASSISTANCE,PAMLICO RUN,174,23693,5,TABB,100
9/25/2002,PETIT LARCENY,PAMUNKEY TURN,174,23693,5,TABB,100
5/14/2002,"ASSAULT, SIMPLE",PARKWOOD DRIVE,152,23693,5,TABB,100
7/1/2002,GRAND LARCENY,PARKWOOD DRIVE,152,23693,5,TABB,100
4/25/2002,PETIT LARCENY,PARKWOOD DRIVE,152,23693,5,TABB,100
6/12/2002,"LARCENY,FROM MOTOR VEHICLE",PARKWOOD DRIVE,152,23693,5,TABB,100
7/1/2002,"LARCENY,FROM MOTOR VEHICLE",PARKWOOD DRIVE,152,23693,5,TABB,100
9/8/2002,CITIZEN REQUESTED ASSISTANCE,PARKWOOD DRIVE,152,23693,5,TABB,100
7/3/2002,CITIZEN REQUESTED ASSISTANCE,PARKWOOD DRIVE,152,23693,5,TABB,100
3/7/2002,"MANUF, SALE, POSS CONTROL SUBS",PARKWOOD DRIVE,152,23693,5,TABB,100
3/7/2002,"MANUF, SALE, POSS CONTROL SUBS",PARKWOOD DRIVE,152,23693,5,TABB,100
3/13/2002,POSSESSION OF MARIJUANA,PARKWOOD DRIVE,152,23693,5,TABB,100
7/17/2002,PETIT LARCENY,PASTURE LANE,238,23693,5,TABB,100
6/26/2002,"ASSAULT, SIMPLE, DOMESTIC",PASTURE LANE,238,23693,5,TABB,100
5/26/2002,"ASSAULT, SIMPLE, DOMESTIC",PASTURE LANE,238,23693,5,TABB,100
5/28/2002,CITIZEN REQUESTED ASSISTANCE,PASTURE LANE,238,23693,5,TABB,100
6/27/2002,CITIZEN REQUESTED ASSISTANCE,PASTURE LANE,238,23693,5,TABB,100
8/18/2002,PETIT LARCENY,PASTURE LANE,238,23693,5,TABB,100
8/19/2002,"DAMAGE PROPERTY, BUSINESS",PASTURE LANE,238,23693,5,TABB,100
1/2/2002,CITIZEN REQUESTED ASSISTANCE,PASTURE LANE,238,23693,5,TABB,100
3/26/2002,CITIZEN REQUESTED ASSISTANCE,PATRIOT WAY,149,23693,2,TABB,100
7/14/2002,CITIZEN REQUESTED ASSISTANCE,PATRIOT WAY,149,23693,2,TABB,100
3/14/2002,BRANDISHING FIREARM,PATRIOT WAY,149,23693,2,TABB,100
4/19/2002,GRAND LARCENY,PATRIOT WAY,149,23693,2,TABB,100
7/6/2002,PETIT LARCENY,PATRIOT WAY,149,23693,2,TABB,100
7/21/2002,"LARCENY,FROM MOTOR VEHICLE",PATUXENT TURN,174,23693,5,TABB,100
8/21/2002,ARSON,PATUXENT TURN,174,23693,5,TABB,100
7/8/2002,CITIZEN REQUESTED ASSISTANCE,PAULA COURT,285,23693,2,TABB,100
8/23/2002,GRAND LARCENY,PEACHTREE LANE,98,23693,2,TABB,100
3/23/2002,SEXUAL BATTERY,PEACHTREE LANE,98,23693,2,TABB,100
3/23/2002,SEXUAL BATTERY,PEACHTREE LANE,98,23693,2,TABB,100
1/3/2002,CITIZEN REQUESTED ASSISTANCE,PEACHTREE LANE,98,23693,2,TABB,100
9/3/2002,GRAND LARCENY,PEACHTREE LANE,98,23693,2,TABB,100
3/11/2002,LOST PROPERTY,PEACHTREE LANE,98,23693,2,TABB,100
9/26/2002,DEAD ON ARRIVAL,PEACHTREE LANE,98,23693,2,TABB,100
4/21/2002,"DAMAGE PROPERTY, PRIVATE",PECAN TERRACE,278,23693,5,TABB,100
2/22/2002,CITIZEN REQUESTED ASSISTANCE,PERSIMMON DRIVE,54,23693,2,TABB,100
6/17/2002,DEATH INVESTIGATION,PHILLIPS LANE,17,23693,5,TABB,100
8/27/2002,"ASSAULT, SIMPLE",PINEWOOD CRESCENT,65,23693,5,TABB,100
2/6/2002,OBSCENE/THREATENING PHONE CALL,PINEWOOD CRESCENT,65,23693,5,TABB,100
9/6/2002,CITIZEN REQUESTED ASSISTANCE,PINEWOOD CRESCENT,65,23693,5,TABB,100
1/3/2002,GRAND LARCENY,PINEWOOD CRESCENT,65,23693,5,TABB,100
10/9/2002,"DAMAGE PROPERTY, PRIVATE",POLARIS DRIVE,114,23693,5,TABB,100
3/3/2002,"DAMAGE PROPERTY, PRIVATE",POLARIS DRIVE,114,23693,5,TABB,100
8/12/2002,"ASSAULT, SIMPLE, DOMESTIC",PONSONBY DRIVE,246,23693,5,TABB,100
10/9/2002,CITIZEN REQUESTED ASSISTANCE,PONSONBY DRIVE,246,23693,5,TABB,100
8/16/2002,CREDIT CARD FRAUD,PONSONBY DRIVE,246,23693,5,TABB,100
1/29/2002,"ASSAULT, SIMPLE, DOMESTIC",POST OAK ROAD,278,23693,5,TABB,100
10/11/2002,"ASSAULT, SIMPLE",POST OAK ROAD,278,23693,5,TABB,100
2/10/2002,CITIZEN REQUESTED ASSISTANCE,POST OAK ROAD,278,23693,5,TABB,100
1/31/2002,DRUNK IN PUBLIC,POST OAK ROAD,278,23693,5,TABB,100
3/14/2002,CITIZEN REQUESTED ASSISTANCE,POST OAK ROAD,278,23693,5,TABB,100
11/9/2002,"ASSAULT, SIMPLE, DOMESTIC",POST OAK ROAD,278,23693,5,TABB,100
